node	American	AsianAmerican	AsianI	AsianII	Cosmopolitan	Sylvatic
FM210235	0.0	1.0	0.0	0.0	0.0	0.0
n256	4.8650876650990195e-11	2.1079674231411336e-11	0.9999999998748328	1.6619930875340368e-11	1.7266979629816036e-11	2.1549690865512496e-11
FJ906957	0.0	0.0	1.0	0.0	0.0	0.0
n245	4.2650423608824675e-09	1.8479770507638336e-09	0.9999999890270588	1.4570078505835596e-09	1.5137322209827266e-09	1.8891816701408218e-09
DQ181798	0.0	0.0	1.0	0.0	0.0	0.0
n248	7.124676903683352e-09	3.087012577617113e-09	0.9999999816698981	2.433905528523325e-09	2.5286625736972694e-09	3.1558441565699534e-09
AF100460	0.0	0.0	1.0	0.0	0.0	0.0
FJ687434	0.0	0.0	1.0	0.0	0.0	0.0
FJ639828	0.0	0.0	1.0	0.0	0.0	0.0
KC131142	0.0	0.0	0.0	0.0	1.0	0.0
EU179858	0.0	0.0	0.0	0.0	1.0	0.0
KF041233	0.0	0.0	0.0	0.0	1.0	0.0
KF360005	0.0	0.0	0.0	0.0	1.0	0.0
EU687220	0.0	1.0	0.0	0.0	0.0	0.0
FJ898465	0.0	1.0	0.0	0.0	0.0	0.0
JX669483	0.0	1.0	0.0	0.0	0.0	0.0
n70	9.593227370461446e-09	0.9999999760473389	3.4281625512714753e-09	3.277202524268337e-09	3.4047908895508072e-09	4.249277679394291e-09
n71	1.175948783330059e-09	0.9999999970638553	4.2022808649759427e-10	4.0172323372693856e-10	4.1736316147252434e-10	5.208813180537525e-10
JX669488	0.0	1.0	0.0	0.0	0.0	0.0
AF489932	0.0	1.0	0.0	0.0	0.0	0.0
n79	9.632795324612695e-11	0.9999999997594856	3.442302253523232e-11	3.290719581064455e-11	3.418834193707983e-11	4.2668041298682886e-11
GQ398270	0.0	1.0	0.0	0.0	0.0	0.0
GQ398282	0.0	1.0	0.0	0.0	0.0	0.0
GQ398269	0.0	1.0	0.0	0.0	0.0	0.0
n100	5.778119924910297e-11	0.9999999998557302	2.0648248580373448e-11	1.973899759923061e-11	2.0507478160731074e-11	2.5593926921179308e-11
n111	1.5741363951089973e-09	0.9999999960696484	5.625213738728023e-10	5.377505992903118e-10	5.586863575734951e-10	6.97256761437221e-10
n173	3.3010948229871394e-11	0.9999999999175774	1.179654063574676e-11	1.1277076909542913e-11	1.1716117157253731e-11	1.462205367098327e-11
n139	2.7434845043201318e-11	0.9999999999314996	9.803906938204325e-12	9.372189353640355e-12	9.737068334995258e-12	1.2152143400527878e-11
n161	4.7993720015643115e-12	0.9999999999880167	1.7150669665189202e-12	1.6395435478636812e-12	1.703374415663971e-12	2.125860623730442e-12
n121	1.3663905654903993e-08	0.999999965883546	4.8828290898723115e-09	4.667812444589419e-09	4.849540169635431e-09	6.052366640606385e-09
n122	3.021864410327743e-09	0.9999999924549172	1.079870413413054e-09	1.0323180397053766e-09	1.0725083453585251e-09	1.338521489493688e-09
n125	1.6558359969905672e-14	0.9999999999999586	5.917169203566248e-15	5.656605123131613e-15	5.876828620265023e-15	7.334452391292759e-15
n135	1.7071850938256603e-09	0.9999999957374486	6.10066641885555e-10	5.832021990957578e-10	6.059074834536058e-10	7.561900947041855e-10
n185	1.6310319856990788e-10	0.9999999995927591	5.828531480986442e-11	5.571870585652871e-11	5.78879518958703e-11	7.224584119156417e-11
EU920849	0.0	1.0	0.0	0.0	0.0	0.0
FJ850088	0.0	1.0	0.0	0.0	0.0	0.0
EU920840	0.0	1.0	0.0	0.0	0.0	0.0
EU482664	0.0	1.0	0.0	0.0	0.0	0.0
FM210202	0.0	1.0	0.0	0.0	0.0	0.0
FM210208	0.0	1.0	0.0	0.0	0.0	0.0
FM210236	0.0	1.0	0.0	0.0	0.0	0.0
n257	1.898661432146195e-13	8.226607046056608e-14	0.9999999999995115	6.48613631041369e-14	6.738655195870646e-14	8.410036927914017e-14
n327	5.08790693095341e-10	2.20451157321653e-10	0.9999999986910025	1.7381117733854809e-10	1.8057801088643757e-10	2.2536658959117206e-10
FJ196851	0.0	0.0	1.0	0.0	0.0	0.0
FJ639831	0.0	0.0	1.0	0.0	0.0	0.0
AF100464	0.0	0.0	1.0	0.0	0.0	0.0
GQ868544	0.0	0.0	1.0	0.0	0.0	0.0
JX669484	0.0	1.0	0.0	0.0	0.0	0.0
KC294201	0.0	1.0	0.0	0.0	0.0	0.0
n72	1.8235667704332e-09	0.9999999954468634	6.516559100215988e-10	6.229600730236917e-10	6.472132147702752e-10	8.077408441653771e-10
JX669486	0.0	1.0	0.0	0.0	0.0	0.0
n80	9.866768417443925e-10	0.9999999975364351	3.5259130931160614e-10	3.370648595652222e-10	3.5018750124135536e-10	4.3704414776088314e-10
n82	1.095023263189584e-11	0.999999999972659	3.913091599596947e-12	3.7407775961895485e-12	3.886413910957636e-12	4.850357164489036e-12
n101	2.8847062938600212e-15	0.9999999999999928	1.030856635221434e-15	9.854625959476325e-16	1.0238287209377412e-15	1.27776790778993e-15
n106	3.587461638525131e-19	1.0	1.2819879242290166e-19	1.2255352535155079e-19	1.2732479104032572e-19	1.589050282828316e-19
EU482744	0.0	1.0	0.0	0.0	0.0	0.0
EU482590	0.0	1.0	0.0	0.0	0.0	0.0
n174	6.560186595456675e-12	0.9999999999836203	2.3442982374362213e-12	2.2410664565816268e-12	2.328315872376724e-12	2.9058056685458086e-12
FJ898461	0.0	1.0	0.0	0.0	0.0	0.0
n140	6.0994975071956384e-15	0.9999999999999846	2.179669899217243e-15	2.0836875699307492e-15	2.1648098957065182e-15	2.701745472295715e-15
n149	3.3827869690904545e-16	0.9999999999999989	1.208846945718458e-16	1.1556150569620051e-16	1.2006055740026052e-16	1.4983905422863448e-16
n162	4.977340109606706e-10	0.9999999987572425	1.7786642919810637e-10	1.7003403486058017e-10	1.766538163326109e-10	2.2046908108973927e-10
n171	3.2956343156883126e-12	0.9999999999917715	1.1777027383417913e-12	1.1258422928340924e-12	1.169673693745344e-12	1.4597866595156714e-12
KJ189370	0.0	1.0	0.0	0.0	0.0	0.0
EU482607	0.0	1.0	0.0	0.0	0.0	0.0
KJ189305	0.0	1.0	0.0	0.0	0.0	0.0
n123	5.180137493129554e-09	0.9999999870660755	1.8511344179190277e-09	1.7696192337537227e-09	1.838514220723582e-09	2.2945190159388578e-09
GQ868553	0.0	1.0	0.0	0.0	0.0	0.0
n126	1.0349895993551398e-10	0.9999999997415805	3.698559878180066e-11	3.5356928347618043e-11	3.673344769784929e-11	4.5844407029138165e-11
n131	3.4462542287062867e-10	0.9999999991395289	1.2315271214554325e-10	1.1772965052785368e-10	1.2231311265596216e-10	1.5265030845250792e-10
n134	4.0138742099966295e-10	0.9999999989978037	1.4343674678861424e-10	1.3712047244496602e-10	1.424588599252818e-10	1.7779278474053985e-10
n136	1.203230687014917e-09	0.999999996995737	4.299773394786927e-10	4.1104317582464803e-10	4.270459484563732e-10	5.329657167553207e-10
GQ868555	0.0	1.0	0.0	0.0	0.0	0.0
n186	1.2196821889204789e-12	0.9999999999969549	4.358563226995506e-13	4.1666327649472303e-13	4.328848514286886e-13	5.402528368391276e-13
FJ898451	0.0	1.0	0.0	0.0	0.0	0.0
n325	1.1577918592483912e-10	5.016533493490377e-11	0.9999999997021276	3.955205330991383e-11	4.109189767046452e-11	5.1283878875185644e-11
n259	3.1346984185987106e-11	1.3582164603489465e-11	0.9999999999193517	1.070863972419066e-11	1.1125549520485124e-11	1.3885008149393383e-11
FJ810411	0.0	0.0	1.0	0.0	0.0	0.0
n328	1.161772659564542e-09	5.033781687073145e-10	0.9999999970110348	3.968804392434322e-10	4.1233182684632805e-10	5.146020666641085e-10
GQ868620	0.0	0.0	1.0	0.0	0.0	0.0
KC294222	0.0	1.0	0.0	0.0	0.0	0.0
FJ850072	0.0	1.0	0.0	0.0	0.0	0.0
n81	1.3782968929800924e-09	0.9999999965586265	4.925376633516506e-10	4.708486396114983e-10	4.891797643371265e-10	6.105105192182149e-10
EU569714	0.0	1.0	0.0	0.0	0.0	0.0
n83	4.6422024611493984e-11	0.9999999998840923	1.6589020585224746e-11	1.5858518761566376e-11	1.647592414606924e-11	2.056243070202821e-11
n85	1.942198218412198e-11	0.9999999999515065	6.94049139292589e-12	6.634865054494958e-12	6.893174261785037e-12	8.602881199157208e-12
n105	6.07869397959729e-11	0.9999999998482254	2.1722357092941943e-11	2.0765807464889414e-11	2.15742638872789e-11	2.6925306416592063e-11
n103	2.4709933425326252e-11	0.9999999999383035	8.830153309400827e-12	8.441315218413978e-12	8.769953318005318e-12	1.0945155838468065e-11
GQ398296	0.0	1.0	0.0	0.0	0.0	0.0
EU482587	0.0	1.0	0.0	0.0	0.0	0.0
EU482740	0.0	1.0	0.0	0.0	0.0	0.0
EU482588	0.0	1.0	0.0	0.0	0.0	0.0
n110	1.5314161812969714e-09	0.9999999961763137	5.472552041556497e-10	5.231566793157746e-10	5.435242656966034e-10	6.783340314736486e-10
GQ398285	0.0	1.0	0.0	0.0	0.0	0.0
FJ898438	0.0	1.0	0.0	0.0	0.0	0.0
n176	1.2045787988603619e-09	0.9999999969923712	4.3045909044372337e-10	4.115037127609966e-10	4.275244150612198e-10	5.335628569410953e-10
FJ898439	0.0	1.0	0.0	0.0	0.0	0.0
n146	3.0831874323448526e-10	0.9999999992301802	1.1017843407590433e-10	1.0532669815775388e-10	1.0942728734595135e-10	1.365684251161639e-10
n142	5.976869030209032e-10	0.9999999985076774	2.135848322151389e-10	2.0417956873756554e-10	2.1212870743326516e-10	2.6474277302059393e-10
n145	1.5427639228504686e-09	0.9999999961479803	5.513103465110773e-10	5.270332524259225e-10	5.47551761925588e-10	6.833604634587055e-10
FJ744704	0.0	1.0	0.0	0.0	0.0	0.0
n160	6.629100745680724e-10	0.999999998344826	2.368924872449399e-10	2.264608651335341e-10	2.35277461413098e-10	2.9363308869142536e-10
n152	4.882901097095456e-10	0.9999999987808225	1.744916286897082e-10	1.6680784456778837e-10	1.7330202368766078e-10	2.162859467551594e-10
FJ850066	0.0	1.0	0.0	0.0	0.0	0.0
n163	3.875262197833111e-14	0.9999999999999033	1.3848341366197008e-14	1.3238526062714853e-14	1.3753929638350836e-14	1.7165302690267224e-14
GQ868604	0.0	1.0	0.0	0.0	0.0	0.0
EU482603	0.0	1.0	0.0	0.0	0.0	0.0
EU482634	0.0	1.0	0.0	0.0	0.0	0.0
EU482693	0.0	1.0	0.0	0.0	0.0	0.0
FJ898466	0.0	1.0	0.0	0.0	0.0	0.0
JN819408	0.0	1.0	0.0	0.0	0.0	0.0
n127	2.0734735731904706e-10	0.9999999994822887	7.409606986434548e-11	7.083323021183268e-11	7.359091637357587e-11	9.184359583200816e-11
FJ639733	0.0	1.0	0.0	0.0	0.0	0.0
n132	3.3777718340595236e-11	0.9999999999156627	1.2070547753217105e-11	1.1539018052534594e-11	1.1988256218130261e-11	1.4961691103820307e-11
JN819407	0.0	1.0	0.0	0.0	0.0	0.0
FJ024473	0.0	1.0	0.0	0.0	0.0	0.0
FJ639732	0.0	1.0	0.0	0.0	0.0	0.0
GQ868558	0.0	1.0	0.0	0.0	0.0	0.0
GU131947	0.0	1.0	0.0	0.0	0.0	0.0
EU687216	0.0	1.0	0.0	0.0	0.0	0.0
n188	5.948183794362842e-11	0.999999999851484	2.1255975850944225e-11	2.031996344183413e-11	2.1111062221645428e-11	2.6347217317236467e-11
FJ898453	0.0	1.0	0.0	0.0	0.0	0.0
n326	2.207313149996624e-10	9.563947318448206e-11	0.9999999994321107	7.540540787444792e-11	7.834109849866609e-11	9.777196075425647e-11
FJ639704	0.0	0.0	1.0	0.0	0.0	0.0
n260	7.667593495204921e-12	3.322249960207422e-12	0.9999999999802733	2.6193746678955596e-12	2.721352415521554e-12	3.3963266620955636e-12
n321	4.849206225903327e-10	2.1010862405681505e-10	0.9999999987524143	1.6565677295589519e-10	1.7210613844456938e-10	2.1479344732261548e-10
n329	5.3217632520110265e-11	2.3058379090236885e-11	0.9999999998630836	1.8180008968358365e-11	1.8887794833869184e-11	2.3572515201110555e-11
FJ687442	0.0	0.0	1.0	0.0	0.0	0.0
EU482554	0.0	1.0	0.0	0.0	0.0	0.0
EU677144	0.0	1.0	0.0	0.0	0.0	0.0
n84	3.4647175506747096e-10	0.9999999991349188	1.2381250333468057e-10	1.1836038764086748e-10	1.2296840568719476e-10	1.5346813314172007e-10
EU482729	0.0	1.0	0.0	0.0	0.0	0.0
n86	1.6371768621907395e-10	0.9999999995912248	5.85049034285577e-11	5.5928624833449816e-11	5.8106043458680985e-11	7.251802578086147e-11
EU482565	0.0	1.0	0.0	0.0	0.0	0.0
GQ398314	0.0	1.0	0.0	0.0	0.0	0.0
GQ398308	0.0	1.0	0.0	0.0	0.0	0.0
n104	4.809101308866405e-10	0.9999999987992491	1.718543757556476e-10	1.6428672375062294e-10	1.706827503512782e-10	2.1301701774143324e-10
GQ398297	0.0	1.0	0.0	0.0	0.0	0.0
GQ398291	0.0	1.0	0.0	0.0	0.0	0.0
GQ398286	0.0	1.0	0.0	0.0	0.0	0.0
n177	5.077828954209793e-10	0.9999999987321523	1.814574218910302e-10	1.7346689725898493e-10	1.8022032726155623e-10	2.2492019006391842e-10
GQ868515	0.0	1.0	0.0	0.0	0.0	0.0
n147	1.0797227547261917e-10	0.9999999997304115	3.858414869749889e-11	3.68850857032114e-11	3.8321099423244536e-11	4.7825842382503995e-11
FJ873808	0.0	1.0	0.0	0.0	0.0	0.0
n143	5.826998361143898e-10	0.9999999985450974	2.0822916831411346e-10	1.9905974288535685e-10	2.0680955602635641e-10	2.5810431794951674e-10
GU369819	0.0	1.0	0.0	0.0	0.0	0.0
GQ199898	0.0	1.0	0.0	0.0	0.0	0.0
FJ850065	0.0	1.0	0.0	0.0	0.0	0.0
FJ744744	0.0	1.0	0.0	0.0	0.0	0.0
FJ850120	0.0	1.0	0.0	0.0	0.0	0.0
n153	1.921551220133339e-14	0.9999999999999518	6.866708854930706e-15	6.564331549695115e-15	6.819894739762148e-15	8.511426232497089e-15
FJ882594	0.0	1.0	0.0	0.0	0.0	0.0
EU482687	0.0	1.0	0.0	0.0	0.0	0.0
n165	1.5489570358871514e-11	0.9999999999613252	5.5352347014176696e-12	5.291489205835842e-12	5.497497974803568e-12	6.861036755161797e-12
EU596500	0.0	1.0	0.0	0.0	0.0	0.0
n128	1.0403554550520929e-12	0.9999999999974024	3.717734890764947e-13	3.5540234706946724e-13	3.692389055806842e-13	4.608208523651727e-13
HQ332189	0.0	1.0	0.0	0.0	0.0	0.0
n133	1.1404868248575483e-10	0.9999999997152398	4.0755567153904446e-11	3.8960885184754603e-11	4.0477714130744346e-11	5.0517360022473184e-11
FJ850108	0.0	1.0	0.0	0.0	0.0	0.0
n189	6.099215616485864e-16	0.9999999999999987	2.179569164903599e-16	2.083591271478731e-16	2.1647098481538635e-16	2.7016206100512575e-16
EU920842	0.0	1.0	0.0	0.0	0.0	0.0
GU131927	0.0	0.0	1.0	0.0	0.0	0.0
FJ639710	0.0	0.0	1.0	0.0	0.0	0.0
n261	9.431528974052805e-24	4.086535987899898e-24	1.0	3.2219637216822284e-24	3.347401524565846e-24	4.177654089113428e-24
n319	4.3612984630817906e-10	1.889683334736948e-10	0.9999999988779416	1.4898905009078036e-10	1.5478950618261584e-10	1.9318178853357717e-10
n322	3.020017284595084e-15	1.3085268943699523e-15	0.9999999999999922	1.0316870315076194e-15	1.0718527706886513e-15	1.3377033133112914e-15
GU131924	0.0	0.0	1.0	0.0	0.0	0.0
n330	6.409054665526766e-10	2.776944502969433e-10	0.9999999983511024	2.1894373308310076e-10	2.2746767165145366e-10	2.838862447907429e-10
n332	5.0643232850801586e-11	2.1942931433254625e-11	0.9999999998697071	1.7300552163163495e-11	1.797409893137092e-11	2.243219624168333e-11
EU569719	0.0	1.0	0.0	0.0	0.0	0.0
EU482728	0.0	1.0	0.0	0.0	0.0	0.0
n87	4.837105277438266e-17	1.0	1.728551042137329e-17	1.65243384871528e-17	1.7167665629536454e-17	2.1425744115674044e-17
EU677143	0.0	1.0	0.0	0.0	0.0	0.0
EU482561	0.0	1.0	0.0	0.0	0.0	0.0
GQ398302	0.0	1.0	0.0	0.0	0.0	0.0
GQ868497	0.0	1.0	0.0	0.0	0.0	0.0
GU131959	0.0	1.0	0.0	0.0	0.0	0.0
n148	1.5708833593255673e-10	0.9999999996077773	5.613588938209858e-11	5.366393093490541e-11	5.5753180278488366e-11	6.958158436093623e-11
GQ199897	0.0	1.0	0.0	0.0	0.0	0.0
n144	1.7128591385658987e-09	0.9999999957232814	6.120942752295345e-10	5.851405450795898e-10	6.079212933105421e-10	7.587033877530731e-10
KJ189308	0.0	1.0	0.0	0.0	0.0	0.0
FJ906956	0.0	1.0	0.0	0.0	0.0	0.0
n155	1.85808607279091e-22	1.0	6.639914645820059e-23	6.347524282399349e-23	6.594646710990463e-23	8.230310166331464e-23
EU482762	0.0	1.0	0.0	0.0	0.0	0.0
n166	1.0923875898662478e-09	0.9999999972724936	3.903672958470742e-10	3.7317737073679616e-10	3.877059481866589e-10	4.838682565951413e-10
n167	1.8317207934169613e-14	0.9999999999999543	6.54569769472195e-15	6.25745619917702e-15	6.501072088450725e-15	8.113526326203085e-15
FJ850106	0.0	1.0	0.0	0.0	0.0	0.0
EU482605	0.0	1.0	0.0	0.0	0.0	0.0
GQ868641	0.0	1.0	0.0	0.0	0.0	0.0
HQ332188	0.0	1.0	0.0	0.0	0.0	0.0
HQ332186	0.0	1.0	0.0	0.0	0.0	0.0
n190	8.229082323878466e-13	0.9999999999979454	2.9406820837910807e-13	2.811188385596373e-13	2.920633843410851e-13	3.6450356580126465e-13
n193	1.5360205499341355e-20	1.0	5.489005862074477e-21	5.2472960654220904e-21	5.451584302777767e-21	6.803735162186728e-21
GQ199892	0.0	1.0	0.0	0.0	0.0	0.0
n262	5.935783082846296e-10	2.5718832281756166e-10	0.999999998472864	2.0277600594050615e-10	2.106705009937937e-10	2.6292288913456405e-10
n279	6.587987249949677e-11	2.8544732310965285e-11	0.9999999998305066	2.2505636123939986e-11	2.3381827723766947e-11	2.918119845625924e-11
n268	5.706804333358812e-10	2.472670268875039e-10	0.9999999985317748	1.9495371937472765e-10	2.0254367641173208e-10	2.5278037659234346e-10
n271	3.967955568595429e-14	1.7192539273391237e-14	0.9999999999998979	1.3555181695813429e-14	1.4082913339149028e-14	1.7575883880723454e-14
EU482468	0.0	0.0	1.0	0.0	0.0	0.0
EU482784	0.0	0.0	1.0	0.0	0.0	0.0
n320	3.34010435976801e-09	1.447215685503857e-09	0.9999999914067045	1.1410339832928268e-09	1.1854568285646736e-09	1.4794844690652903e-09
FJ744724	0.0	0.0	1.0	0.0	0.0	0.0
GU131932	0.0	0.0	1.0	0.0	0.0	0.0
n324	2.2691493906087042e-11	9.831874208470915e-12	0.9999999999416203	7.751783444372901e-12	8.053576626322214e-12	1.0051096971196796e-11
FJ639718	0.0	0.0	1.0	0.0	0.0	0.0
n331	8.496517344699578e-10	3.6814098749473994e-10	0.9999999978140481	2.90254853911586e-10	3.015550839253383e-10	3.76349481891637e-10
GQ868638	0.0	0.0	1.0	0.0	0.0	0.0
n333	3.6339860351972286e-10	1.574550081244971e-10	0.9999999990650615	1.241428744238279e-10	1.289760168042304e-10	1.6096580587822938e-10
GQ868622	0.0	0.0	1.0	0.0	0.0	0.0
EU677146	0.0	1.0	0.0	0.0	0.0	0.0
n89	1.326790100313106e-10	0.999999999668723	4.741315888432161e-11	4.5325308136746474e-11	4.7089917411964457e-11	5.876958129712924e-11
n92	2.0970815172239667e-09	0.9999999947639434	7.493970534303058e-10	7.163971598342588e-10	7.442880032714262e-10	9.288929928261964e-10
n93	4.5714634867056043e-10	0.9999999988585832	1.6336233182467816e-10	1.5616862917647598e-10	1.6224860133488856e-10	2.0249095540085938e-10
FJ850061	0.0	1.0	0.0	0.0	0.0	0.0
FJ850121	0.0	1.0	0.0	0.0	0.0	0.0
KJ189309	0.0	1.0	0.0	0.0	0.0	0.0
GQ199894	0.0	1.0	0.0	0.0	0.0	0.0
EU482444	0.0	1.0	0.0	0.0	0.0	0.0
FJ906961	0.0	1.0	0.0	0.0	0.0	0.0
FJ744741	0.0	1.0	0.0	0.0	0.0	0.0
EU482635	0.0	1.0	0.0	0.0	0.0	0.0
FJ410291	0.0	1.0	0.0	0.0	0.0	0.0
EU482639	0.0	1.0	0.0	0.0	0.0	0.0
JF357906	0.0	1.0	0.0	0.0	0.0	0.0
FJ205885	0.0	1.0	0.0	0.0	0.0	0.0
n168	8.689815997669845e-11	0.99999999978303	3.105326354755062e-11	2.9685825033896954e-11	3.0841556442038095e-11	3.849115603226419e-11
FJ850050	0.0	1.0	0.0	0.0	0.0	0.0
JN819424	0.0	1.0	0.0	0.0	0.0	0.0
EU920846	0.0	1.0	0.0	0.0	0.0	0.0
EU920850	0.0	1.0	0.0	0.0	0.0	0.0
GQ199890	0.0	1.0	0.0	0.0	0.0	0.0
JX669476	0.0	1.0	0.0	0.0	0.0	0.0
n200	1.2355419778717025e-09	0.9999999969150613	4.415238558929225e-10	4.220812383941097e-10	4.385137459441667e-10	5.472778602840893e-10
n197	3.719564034481311e-10	0.999999999071288	1.3291950287061442e-10	1.2706635809043192e-10	1.320133178193778e-10	1.6475644554684364e-10
JX669477	0.0	1.0	0.0	0.0	0.0	0.0
JX567950	0.0	1.0	0.0	0.0	0.0	0.0
n263	7.129102521956908e-11	3.088930129733355e-11	0.9999999998165852	2.4354173917177912e-11	2.5302332968956818e-11	3.157804464631164e-11
FJ410221	0.0	0.0	1.0	0.0	0.0	0.0
n280	1.8701925807093145e-12	8.103255905164132e-13	0.9999999999951884	6.388882082833056e-13	6.637614657306195e-13	8.283935408271926e-13
n316	1.9660979843585e-10	8.518799222185877e-11	0.9999999994941696	6.716510542779548e-11	6.977998380107223e-11	8.708744156487992e-11
n269	1.3024466501331545e-09	5.643300383990323e-10	0.9999999966491141	4.449369627873106e-10	4.622592916075151e-10	5.769129892671841e-10
FM210214	0.0	0.0	1.0	0.0	0.0	0.0
EU482776	0.0	0.0	1.0	0.0	0.0	0.0
n273	2.0572882741482996e-10	8.913912678337309e-11	0.9999999994707088	7.028031406767492e-11	7.301647404467701e-11	9.112667516184882e-11
EU660413	0.0	0.0	1.0	0.0	0.0	0.0
FJ639707	0.0	0.0	1.0	0.0	0.0	0.0
EU687249	0.0	0.0	1.0	0.0	0.0	0.0
GQ868631	0.0	0.0	1.0	0.0	0.0	0.0
KF955402	0.0	0.0	1.0	0.0	0.0	0.0
JF730047	0.0	0.0	1.0	0.0	0.0	0.0
JN368476	0.0	0.0	1.0	0.0	0.0	0.0
FJ639706	0.0	0.0	1.0	0.0	0.0	0.0
GQ868623	0.0	0.0	1.0	0.0	0.0	0.0
n90	4.537977715632486e-10	0.9999999988669439	1.6216570985419532e-10	1.5502470076479467e-10	1.6106013739176978e-10	2.0100771796570346e-10
EU482556	0.0	1.0	0.0	0.0	0.0	0.0
EU596490	0.0	1.0	0.0	0.0	0.0	0.0
EU529706	0.0	1.0	0.0	0.0	0.0	0.0
n94	2.1434926016313867e-09	0.9999999946480627	7.659821645076599e-10	7.322519412441475e-10	7.607600445628813e-10	9.494505776131655e-10
EU482721	0.0	1.0	0.0	0.0	0.0	0.0
FJ744708	0.0	1.0	0.0	0.0	0.0	0.0
HQ705625	0.0	1.0	0.0	0.0	0.0	0.0
GU131881	0.0	1.0	0.0	0.0	0.0	0.0
HM181971	0.0	1.0	0.0	0.0	0.0	0.0
n198	1.8996852010105966e-12	0.9999999999952568	6.7885701170407e-13	6.489633671392556e-13	6.742288716445017e-13	8.414571666867202e-13
JX669478	0.0	1.0	0.0	0.0	0.0	0.0
n264	3.157785787338647e-11	1.3682198610150764e-11	0.9999999999187577	1.0787509931464391e-11	1.1207490310288018e-11	1.3987272629191524e-11
EU482661	0.0	0.0	1.0	0.0	0.0	0.0
n281	7.198240092160947e-10	3.118886372197545e-10	0.9999999981480637	2.459035910371077e-10	2.554771333998942e-10	3.1884286458926424e-10
n282	2.4698243628605087e-12	1.0701367901629158e-12	0.9999999999936456	8.437321793694292e-13	8.765804420888642e-13	1.0939977894657744e-12
n317	4.540445281798221e-11	1.9673048872780614e-11	0.9999999998831851	1.5510899683904438e-11	1.611477152889259e-11	2.0111701771880605e-11
EU482705	0.0	0.0	1.0	0.0	0.0	0.0
EU482649	0.0	0.0	1.0	0.0	0.0	0.0
EU482669	0.0	0.0	1.0	0.0	0.0	0.0
n274	5.165909322862832e-11	2.2383088061526815e-11	0.9999999998670934	1.7647586593387568e-11	1.8334644139559162e-11	2.2882167107814546e-11
FM210211	0.0	0.0	1.0	0.0	0.0	0.0
EU482552	0.0	1.0	0.0	0.0	0.0	0.0
KF955364	0.0	1.0	0.0	0.0	0.0	0.0
EU482551	0.0	1.0	0.0	0.0	0.0	0.0
EU596489	0.0	1.0	0.0	0.0	0.0	0.0
JX286520	0.0	1.0	0.0	0.0	0.0	0.0
JX286525	0.0	1.0	0.0	0.0	0.0	0.0
KC294211	0.0	1.0	0.0	0.0	0.0	0.0
n265	5.159146204062692e-10	2.235378451122945e-10	0.9999999986726741	1.7624482679399248e-10	1.8310640741759404e-10	2.285221017189429e-10
EU482451	0.0	0.0	1.0	0.0	0.0	0.0
FJ024461	0.0	0.0	1.0	0.0	0.0	0.0
EU482676	0.0	0.0	1.0	0.0	0.0	0.0
n283	2.8578545811913526e-12	1.238264296950424e-12	0.9999999999926473	9.762896140990373e-13	1.0142986156736226e-12	1.2658740602983332e-12
n289	7.577621054291328e-14	3.2832662897204713e-14	0.9999999999998049	2.588638618483813e-14	2.6894197472647272e-14	3.356473766904946e-14
n318	3.8305096150957926e-10	1.6597007163048665e-10	0.9999999990145008	1.3085643960112073e-10	1.3595095514959719e-10	1.6967073102270095e-10
EU482464	0.0	0.0	1.0	0.0	0.0	0.0
n275	4.332638736104274e-13	1.8772655172209108e-13	0.999999999998885	1.4800998719600563e-13	1.5377232631663537e-13	1.9191231858941555e-13
EU482541	0.0	0.0	1.0	0.0	0.0	0.0
FJ410224	0.0	0.0	1.0	0.0	0.0	0.0
FJ410215	0.0	0.0	1.0	0.0	0.0	0.0
n284	8.64634215206081e-15	3.7463266523698345e-15	0.9999999999999778	2.953731130533853e-15	3.0687260762651656e-15	3.829859055388021e-15
n288	1.539538624367008e-10	6.670583328054204e-11	0.9999999996039133	5.2593143799754135e-11	5.4640705155143564e-11	6.819318317453205e-11
n290	2.674500439890164e-17	1.1588197764469988e-17	1.0	9.136528567802744e-18	9.492232780676434e-18	1.1846581534957225e-17
n296	2.2960670270996778e-14	9.948504174335618e-15	0.9999999999999409	7.843738469359778e-15	8.149111653225573e-15	1.0170327452771051e-14
EU482658	0.0	0.0	1.0	0.0	0.0	0.0
EU482659	0.0	0.0	1.0	0.0	0.0	0.0
n276	2.6660679880742283e-10	1.1551661251772148e-10	0.9999999993140841	9.107721940679482e-11	9.462304651163029e-11	1.1809230362197212e-10
n277	1.7685782971900372e-10	7.662976892473197e-11	0.999999999544987	6.041751160577976e-11	6.276969200449868e-11	7.833839428898368e-11
EU482474	0.0	0.0	1.0	0.0	0.0	0.0
n286	1.465441140840171e-12	6.34953036423648e-13	0.9999999999962298	5.006185322695078e-13	5.201086613321408e-13	6.491106787911683e-13
FJ410217	0.0	0.0	1.0	0.0	0.0	0.0
EU482670	0.0	0.0	1.0	0.0	0.0	0.0
EU482656	0.0	0.0	1.0	0.0	0.0	0.0
FM210207	0.0	0.0	1.0	0.0	0.0	0.0
FM210246	0.0	0.0	1.0	0.0	0.0	0.0
n293	9.16208851825502e-13	3.9697915955279936e-13	0.999999999997643	3.1299184789519886e-13	3.2517727675532217e-13	4.0583066296471054e-13
EU482642	0.0	0.0	1.0	0.0	0.0	0.0
