,Afghanistan,Algeria,Argentina,Austria,Azerbaijan,Bangladesh,Belgium,Benin,Bhutan,Bosnia and Herzegovina,Botswana,Brazil,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Central African Republic,Chad,Chile,China,Colombia,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Czech Republic,Democratic Republic of the Congo,Dominican Republic,Egypt,El Salvador,Equatorial Guinea,Estonia,Ethiopia,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guatemala,Guinea,Haiti,Honduras,Hungary,India,Indonesia,Iran,Iraq,Israel,Italy,Japan,Jordan,Kazakhstan,Kenya,Laos,Latvia,Lebanon,Liberia,Lithuania,Macedonia,Madagascar,Malaysia,Mali,Mauritania,Mexico,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Niger,Nigeria,Norway,Oman,Pakistan,Paraguay,Peru,Philippines,Poland,Qatar,Republic of the Congo,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Slovenia,Somalia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Svalbard,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Tunisia,Turkey,USA,Uganda,Ukraine,United Arab Emirates,United Kingdom,Viet Nam,Zaire,Zambia,Zimbabwe
Italy,0.2493627585509124,0.8476548785663699,0.8588863624292,0.4630883127887687,0.2747117538997573,0.9601812506884579,0.4191777096175191,0.4461103692727929,0.3438238480319459,0.020316546910108646,0.5443780940636495,0.17178387520239258,0.6985250099741842,0.4109632221979469,0.44556940659997524,0.6063831479505114,0.5128669024012619,0.6869294989999197,0.9862497010824162,0.8704165239967052,0.8616824127854796,0.3736317332535942,0.9507255750797122,0.24846716634957022,0.8592995660756533,0.43600216639936396,0.4904023188415513,0.8525566955418615,0.9628514616971139,0.923251201409367,0.7518586229904162,0.23130618822558757,0.6199958992335588,0.6710813245335299,0.07591464440549256,0.49936668745308754,0.7655225273820259,0.2611886910600141,0.8277884319098048,0.02416681093351547,0.12112618052450619,0.43850803911374325,0.8174365536153855,0.15153368501490339,0.8140588421089194,0.9588594249133763,0.48572497495548317,0.6806803721868782,0.4669997051562744,0.09881861739591968,0.8266046469635262,0.3534875486326545,0.02904651875174491,0.4059481071494613,0.9797511996755777,1,0.9459813280308582,0.09181685459877476,0.5277248901478374,0.9381286767802206,0.9297071315534275,0.3349931169341249,0.3792659426216879,0.7223330416899,0.5318771109417808,0.7407075142289106,0.8568781270249857,0.693429214359168,0.639367246191607,0.5874381800066315,0.9552310805584002,0.6400775352857675,0.6276585176621913,0.9304306521461454,0.7862479725534498,0.25764220763468315,0.7885953235763521,0.43351012114622245,0.3730823669194617,0.9776108596451754,0.21936053400356392,0.12273638657212893,0.02580793387396918,0.848131652055052,0.3470276948202896,0.3151131365549855,0.509547794555114,0.5638069590634422,0.8017042322618336,0.9939623553079192,0.3236920432198467,0.5549627322385913,0.15602825234403794,0.9031628965093569,0.9754681617273762,0.0947158602065844,0.5645943318507542,0.7059327393301601,0.7795714965782514,0.07591949919000862,0.13373448288640344,0.6477098378382583,0.7731428780206835,0.46069840656213046,0.6103995020420118,0.4364411017188903,0.568262549336267,0.8638634994350689,0.660575207108677,0.9921402886805993,0.9246179175667522,0.6372972738110518,0.4159744893026399,0.9052836923061288,0.42341393294239416,0.35794510055290996,0.8359742920818664,0.9901836781158726,0.9970433402083521,0.4889113689951319,0.5047100544137718
Japan,0.5310865770934644,0.5659925262757015,0.35600539023648337,0.18120168961629934,0.09818925422777747,0.6397154944964354,0.9331883784441417,0.34383050201952026,0.8619560885164037,0.8806888177372649,0.6670363071646566,0.061414353845558156,0.8475553442523527,0.7619656513266996,0.2425102481254332,0.1360545713561957,0.09425872602748908,0.6680564471481082,0.3695729508945864,0.3885639007596986,0.7695232054166231,0.17345500558430316,0.23212854706950437,0.9280737625260438,0.8431561876352434,0.7481260129912212,0.8824152894235233,0.4036513727091283,0.33879421484226346,0.39787822132684614,0.5307907404979593,0.9341703660547931,0.10115535025100042,0.033458702507020655,0.7493052270194493,0.3237361527937087,0.5101270598021587,0.17192136681932946,0.7740064284528793,0.6323337262611417,0.4952313891175022,0.6649542213719296,0.9145864299458519,0.10845082800708195,0.9791980623770556,0.405947638461182,0.004751434864989634,0.4293023428104602,0.3070209194377018,0.9032242759050103,0.18995687851137932,0.7262049845827333,0.5238776827723975,0.7326049106959402,0.28094375574724706,0.37023721449614255,1,0.875345264368789,0.21159039754540243,0.012397496273670705,0.5646001016641744,0.6693005360146422,0.4358193921503234,0.8735880585318665,0.8357332715143297,0.9842613345832012,0.40685616337301134,0.32360108046103486,0.05493456402587915,0.6220644888917698,0.21153954858367563,0.058967145163775436,0.503493522147911,0.5109604455603333,0.5667671965443214,0.1614520548941386,0.9337462507251042,0.35123678399743474,0.26180422345505816,0.07493136735678574,0.5865411096662311,0.9183642199938821,0.45846938050643526,0.5732967340314127,0.5169162237305639,0.8355426216705399,0.5022705401857848,0.27569772795045255,0.5548994458005827,0.7226088193420459,0.384432958294595,0.7143205838589145,0.17815602011562692,0.339326346043738,0.0969303780683245,0.360569061876828,0.24462164307031475,0.5860595725897912,0.14101379642192047,0.9933706567696104,0.8336951319952136,0.5399916668617697,0.03828602840820128,0.001583681719862895,0.32373369761845383,0.6690458910931684,0.21510667010690376,0.7641463206760732,0.9900267186384659,0.5420440790670893,0.7975671425806505,0.04662187984964006,0.5820340973544044,0.32607828152652707,0.03732615597821953,0.04526376585519676,0.7596491733968469,0.1810085140147113,0.2553936488373518,0.7420940493944161,0.23162111419041131
Jordan,0.5589712096222892,0.31514918205154385,0.054318745941637436,0.2671004757621156,0.6461935447289341,0.5152726608768516,0.10819542141005323,0.7581304222745484,0.06488633000446342,0.980106559054186,0.7270964772781474,0.510121641170571,0.7487836999664678,0.5826589140026385,0.7254234878653036,0.7179638768566038,0.4465990089104199,0.06825692334573474,0.2577031321653087,0.8310782371433357,0.4439317529696155,0.19032323457286182,0.03490701699074095,0.15807434283712585,0.5537838936261917,0.08224715872336696,0.46001014639465077,0.6237904382650733,0.3533524846502065,0.6882324240744772,0.46030200738893046,0.3661126620674864,0.7923414267233654,0.4294155268938715,0.5490592274087585,0.8345629815906589,0.5107570887735866,0.5449234150512499,0.3513242072356947,0.861522576074499,0.2667699390359648,0.24953715183177116,0.01841708134534281,0.7296054939950586,0.22698010469657748,0.3711006263078561,0.5220777221497351,0.7526342364433821,0.049132406625043035,0.15832248886329048,0.7855482589883749,0.8442674995919117,0.8615027827637206,0.6963801099403069,0.2938303423008125,0.8243257335335216,0.11653111455250509,1,0.6255716065018638,0.7571954256749709,0.6302840648728686,0.0946486460872411,0.08112521974502263,0.25243574549812575,0.7604992802716817,0.29718480668561076,0.5429774194586718,0.8166581845061336,0.8827579440549976,0.2652631442173876,0.17689901531206753,0.07457733679118406,0.39904068568487316,0.8673742702022282,0.9933089547089546,0.18530215168595288,0.09938419140224608,0.31026801889424005,0.9299764838391779,0.19708815406751645,0.860254275773322,0.10330974010870309,0.35235045336674775,0.2673369973488865,0.32454235843872126,0.39389207503848034,0.8468308686161955,0.6313768997732442,0.9294794627024903,0.46995361230116006,0.629142221313488,0.6805079587279708,0.7777842297269728,0.1303629420441007,0.7447677373293582,0.29765666832122906,0.032458168612889526,0.9016911937440375,0.9921818633737208,0.3765403878035344,0.04815253744698522,0.4303916628624631,0.11363859436511636,0.02221482109185835,0.9456588004049473,0.5356083852576496,0.3747068767758793,0.18172641951782587,0.12921982355258554,0.09439241768127682,0.7567762430088765,0.019042561946016945,0.950139776006442,0.7165447466658474,0.5520912073447805,0.6033311211518613,0.007334386423879069,0.8523230454046943,0.11636537441888417,0.7922202928970625,0.35730302940344383
Kazakhstan,0.6848702155538534,0.5328092729782371,0.7930102945926458,0.0777113353450315,0.7102861532202178,0.09112532135563167,0.8884084111620594,0.4335324504018224,0.8695988250914825,0.12335806973947472,0.1599178024491804,0.9988362708244256,0.8350413961699686,0.3053852657653321,0.3401477886290998,0.692650737549006,0.6490453464540704,0.3906113981894178,0.8129117816949016,0.004906714858849637,0.24386576891050116,0.5030178590576729,0.5865402112837037,0.11295352650964818,0.1690626268379527,0.957214494997713,0.921122707436399,0.9357916096518893,0.5732176452977491,0.6291643003862243,0.060611622139086996,0.5655135947583877,0.03640143150971098,0.6715127258693414,0.19389576278105292,0.21040858047379007,0.9240057035121001,0.03914316571908616,0.1667176623039618,0.6099114428193325,0.4354331167554213,0.655408831429767,0.5398655983048583,0.045346944808645984,0.26414680078345343,0.42978658944275516,0.8166841363810352,0.49781519930478846,0.16181758766490262,0.6830418670766606,0.23282120894911318,0.28102961035149165,0.3053234694630148,0.30337134454585957,0.9161526124067204,0.9022880114036311,0.19387744478644897,0.7409225636289589,1,0.6235478196733666,0.4394755715239782,0.12753654068170994,0.11442000679195785,0.8987226041714832,0.9114251903569794,0.5743950637396676,0.10240391687580075,0.7654919075191072,0.584599958686725,0.8826078750719384,0.648914745006232,0.2981305376483846,0.2706699165709422,0.8070547594912847,0.5744972225679366,0.9945368904917758,0.5663761688923978,0.3294000123355242,0.7403222789119165,0.2619109876022059,0.6541078241335034,0.6075383010559031,0.13895561531372025,0.8023638207000523,0.9672146539901166,0.8890912398614759,0.3264989693206731,0.2624273330951772,0.22551209514417703,0.04214534115597213,0.669952539352493,0.47834610258027876,0.8505211395767621,0.2615578106582376,0.02066200808992502,0.3013147561356746,0.3705948749978234,0.5881986628110175,0.19833731304197844,0.4581563992990718,0.08071854860679362,0.7340987820090726,0.01852569522449299,0.32359905981726145,0.7072684737555669,0.7561738899072026,0.45481801129260424,0.46721029538680137,0.11773530541614441,0.9223454534233958,0.18721961009627353,0.4058572376068075,0.1852440669866292,0.41401748446187214,0.5761437038071712,0.1343056210053748,0.5359011679492363,0.6923390150447087,0.2419459344227637,0.8313640639279298,0.1074488786957073
Kenya,0.726810708805226,0.3861012239788305,0.17586714089492794,0.9840530763309517,0.8877093638455273,0.7693752089294282,0.29415324788710706,0.4508930552555682,0.9102795221681632,0.9785792514119998,0.1394864445166223,0.6892483502421054,0.7341300128927939,0.5445546896270017,0.1827287165136393,0.2751494836855234,0.17340867526115233,0.47971061342800925,0.34844059259569704,0.8895783566192647,0.6867532595572476,0.7558339155868007,0.4671856860559064,0.9495087178065177,0.38548656281726834,0.13917299475673828,0.3389486511171186,0.8491578018772735,0.541568293920523,0.6563299020263637,0.3228188686882827,0.16718670686852022,0.4494258737019071,0.15278110882402862,0.17065654145042908,0.8936964661713219,0.3250736594127286,0.20490475627519722,0.46123765930505245,0.24540261214444647,0.04530583600124438,0.5764095129829451,0.0928902021673389,0.17628578212406054,0.38330227508184833,0.5345134035757596,0.5064720968712232,0.894044632904015,0.6137291646957141,0.027618794755025045,0.2903275914307475,0.2361353116143068,0.8870841670733339,0.8958341228077806,0.2665796073856197,0.5203765342877739,0.4049628999269408,0.6306231124770612,0.907628159558466,1,0.9487499521959499,0.9073605392682887,0.025235655869975226,0.473626194344137,0.6894768739472135,0.41391012705260355,0.9201183377599177,0.2045930502886072,0.42494997434889936,0.6141632461174489,0.7739340879435378,0.068302445255924,0.6153876608295337,0.3916443879860755,0.3681247614319161,0.9359968598172942,0.4347212713119395,0.05568906089514869,0.3774841912276625,0.1594788748595477,0.7378309457077482,0.7435854584107964,0.6312962305503734,0.9532049762298733,0.998561209248581,0.014512503233980789,0.20471575032036637,0.3106118775048008,0.954009926891101,0.9092554133603005,0.8405359376999103,0.38657975380227794,0.21961463155588767,0.154831658797971,0.11111519514439372,0.40709344532516056,0.5447425075697611,0.20257002612278896,0.15682752231091113,0.07139008231059829,0.27395533452313237,0.6060319844806166,0.5841845460440036,0.9866829424875451,0.18198543983631554,0.49719777114818997,0.925244086384791,0.04984538124029292,0.24416757415340884,0.24313374681883493,0.10897874181045664,0.18823855735536366,0.5328369838057018,0.7372601085017211,0.456993980861504,0.19854016932277863,0.23566014668086743,0.9316936500504368,0.8164359402085404,0.6214581169638075,0.8939681246145943
Laos,0.8230001580790827,0.7982413424546178,0.0031061360787079106,0.22445420393870152,0.2983224443357583,0.8687250112562155,0.11618031255506389,0.4177686010441688,0.7626041397244071,0.9233506002974737,0.34565273740850855,0.49632433298382017,0.5438362363548738,0.054177715629240675,0.33413987468937845,0.8347204481461168,0.8589272085539227,0.6501018130564276,0.49813067516483467,0.3526159837429975,0.3622264285367425,0.5648400421534017,0.054867968505381115,0.28346667537168535,0.3943849764147501,0.8679015666911913,0.8127190897265577,0.6403204752913342,0.7122694084035058,0.4013042036897295,0.48587088435268666,0.9652075526131179,0.461856104488659,0.026276819206325852,0.0745059099543477,0.16745825388997648,0.45976755168477434,0.36252617081138094,0.817139472281483,0.7586260763764844,0.11113780947315033,0.2507209386330328,0.3464061989904855,0.09705163741250378,0.5258731339273681,0.2121254715047991,0.06124942608911388,0.22830015114038582,0.4163857834246655,0.7534901850425223,0.1548733294943554,0.9184729129072386,0.5892909926085375,0.8575503096461177,0.15227976381017494,0.6167694089731605,0.9114706321320821,0.19550820140910674,0.6831617776788032,0.39075569438255275,1,0.9801811668972337,0.23325318714036458,0.3521733791286916,0.9176241957030836,0.8384411695618521,0.967361494360494,0.08404341634808044,0.7171891243049392,0.8248109593235784,0.1280644322545168,0.32962842876972653,0.8756787024495332,0.46318648090659886,0.10824880673325699,0.38040068924708603,0.5353966761452995,0.24206132737475206,0.10278050951397344,0.4496210549113441,0.3546751499789681,0.6891834752210892,0.35185998895310533,0.4652570013524322,0.5721159955556259,0.5397282928198703,0.7805432487667243,0.4851260795743009,0.5837203567290792,0.019456600467171348,0.26371830408797836,0.9147183957020796,0.9790383568643166,0.8246707141995165,0.972159695309238,0.9401143256156307,0.8492810302774811,0.002349470036758561,0.6868451492487108,0.7567945246654739,0.5871978667019806,0.9898981477733713,0.5028276665923048,0.08633369653366951,0.6084799894774243,0.5302778038283184,0.760647423761707,0.9603846743642209,0.7075884699925478,0.6208087460758007,0.26303639698434167,0.9379765315254782,0.49805194651646045,0.07216940661938065,0.7034531013638285,0.006300139600987187,0.6755931974211604,0.5913914808132334,0.02389877967879206,0.06573319997645644,0.918455158254431
Latvia,0.45991335540424483,0.09272812503986227,0.2535883759212725,0.5540450978753901,0.8997925123478042,0.15136216549236892,0.010708143101739842,0.47147886722442744,0.1502466196190384,0.4850882997387427,0.0703576202088596,0.3939799434264486,0.6508450711798643,0.7635269962615603,0.24150197835497622,0.8630656921627781,0.170859609040225,0.5259160601974148,0.5503282148565719,0.6577804752806771,0.21696750053231206,0.6536181456067477,0.17039500399784424,0.578883481642604,0.8121701823695646,0.3442568709413638,0.09731590916958965,0.5274566137553571,0.10514791010999047,0.48360288839959387,0.3363700201997615,0.2459314732969231,0.7203810792333335,0.9152801473896643,0.7721594445328426,0.37136380098493305,0.2189109958740756,0.2882150700889553,0.8058698490084365,0.06716559735382321,0.8508317877507099,0.6637800649501134,0.9419298742115323,0.6770036471235614,0.7579558357211401,0.2665369615521228,0.3245457481202013,0.9603364960008376,0.22147498695494816,0.5431144237125602,0.2069708848894729,0.18753152477231683,0.6881890031987368,0.4232760191567937,0.003112172802322899,0.536560645973934,0.35186546847140887,0.14662348238313505,0.7990464082630997,0.8249399253404519,0.9050378126084156,1,0.7027124934036932,0.07188497766592328,0.5875407950705837,0.8436719176140643,0.9839734211614487,0.6139484068468125,0.8857216027803261,0.9261381903607008,0.3135161607663379,0.6528741234539821,0.8076440760992775,0.7035912118663733,0.054932343542702156,0.5821651565419778,0.6759460797494427,0.36583771468296056,0.011986000535064156,0.5274915469412129,0.2448383603015004,0.6173870985737825,0.8165124090024207,0.5527164921605192,0.14910727502601118,0.4256840950083365,0.6698596540330864,0.07825203603206254,0.6728458382519467,0.6355610258713517,0.37767928207403123,0.2588203338231654,0.552383782022415,0.31224738674102714,0.4761071222049583,0.19277408692550413,0.5927873563825615,0.8172657831407427,0.25887431914923076,0.7992390871047942,0.5729629947381666,0.9889501143491354,0.9135977641095624,0.5964489675150757,0.9915852419770766,0.5577991201681501,0.057428992156481895,0.2436539922958425,0.5042290868952904,0.9818992530390491,0.11860046786186962,0.3061480754440503,0.9283946752340342,0.8327462791048467,0.4392632283536848,0.5337447783408522,0.6425251904102556,0.3003658958451899,0.9054689487580541,0.6949021251781923,0.9484565973652688
Lebanon,0.2522361858813944,0.7103034794025757,0.7837627090653813,0.30716231665085125,0.310382428842232,0.7577999657030827,0.6258302874075616,0.2995296044637713,0.6722883165022391,0.6094535748465022,0.9230518692786288,0.62168146449035,0.240965726705879,0.0734620140142318,0.9382101260341322,0.7968924328248038,0.7609891661846854,0.8496877631902595,0.7674423516961196,0.03363967473304774,0.2280329871943204,0.6170057374104146,0.11726671185845872,0.5843476911063266,0.05819901510941872,0.35516900608734203,0.47950484229935586,0.19507043986574302,0.5928487163857482,0.6734621185893035,0.5792231385416605,0.6631173638473238,0.3387842264939981,0.8346448689768874,0.661027558508938,0.5372533780492389,0.5669202293121021,0.28242583116909614,0.9625091728657238,0.8223391206993336,0.7693999754630241,0.5759700083164209,0.5043055947165872,0.139583244163886,0.09071869797103038,0.6758423205997972,0.9839911854689086,0.9821210373247142,0.8355374219667716,0.7997314374542512,0.7512517601845948,0.4144352504952469,0.15016416989143067,0.26446921758447883,0.15076009407271962,0.4289833184051681,0.21976576212234833,0.47292328453681876,0.08207569257875436,0.5539458644855929,0.9759845277912079,0.411036878486973,1,0.3188172964481729,0.010294375290044733,0.4119018583637025,0.1680142098326901,0.41243570637491755,0.8285765670319343,0.7459688605806374,0.4351267917431315,0.9254855812443372,0.07794763461313647,0.8690195366473586,0.2095423432281479,0.6760539939472449,0.7136496077925041,0.2597603525307114,0.3462298183003537,0.8162924331728059,0.0712176555081726,0.08913883645201948,0.27051931053080547,0.8635362980327732,0.6351507790559999,0.23465130238588483,0.21892621073574303,0.32946731102581805,0.25275127942502285,0.9156112634945835,0.8987685923319513,0.31947173734444445,0.07574295836483724,0.40452171740351006,0.06375997584312698,0.14005761537878147,0.8797883522029287,0.5176846962871628,0.603428231972374,0.9127985722687368,0.7811567694895197,0.8691062683885619,0.9921382660937472,0.3534157278772524,0.7559708656219066,0.9500951885925955,0.19955807106758838,0.6315328873975798,0.7632187848306708,0.7162983976745622,0.2281809769159182,0.8953689802017478,0.9372734812023792,0.3514621459194113,0.9518525592836928,0.7391787675580394,0.6829184660735659,0.3282960782136769,0.28606258958456277,0.16025646865329646,0.8563591248635359
Liberia,0.8213879674895923,0.4519567379039857,0.30125930382831123,0.41651524288053143,0.2609600674299214,0.9421615017883521,0.9286871321079255,0.2675784131623451,0.3764383347460093,0.8220533829158335,0.4872090433735865,0.4171997579665263,0.250857708531818,0.9117797098636434,0.03975011714351917,0.8728220882646517,0.13551800535324354,0.331836647016581,0.6274508191228345,0.2112724585960989,0.44121450412804375,0.14359110478863435,0.8120059192381336,0.44971713447088735,0.36574138898384345,0.816171280692896,0.44755441733993295,0.12317142735171727,0.3672560699645261,0.8973072139630032,0.6099501143498318,0.18582597117474076,0.767057784372149,0.11754478416084846,0.9104724513120204,0.09750005728713373,0.5130455997130988,0.9897930279372379,0.5735941960137041,0.1724608836939706,0.35664407991030933,0.30907197780217355,0.25110804647313556,0.6152472426588389,0.27555390591949414,0.8436133292904181,0.18964159632216648,0.26340132797072446,0.6080156196503215,0.25762754361784457,0.24766426196538982,0.40731215574533786,0.5803150672740929,0.4062619043776403,0.3845372520499829,0.350584886525087,0.19038856822539163,0.5449868967453539,0.20041884303826474,0.1905611690978386,0.812384060767354,0.600659015816689,0.6438079897503318,1,0.05547612051761075,0.649514170805471,0.025431924112053417,0.2591030210790781,0.0484992715856849,0.2146810138054035,0.745958121469992,0.30778256274171123,0.3043178668124107,0.2329127926761808,0.8658554351579406,0.18489992334122374,0.8811053614027601,0.6943377012847707,0.43612870869275955,0.8936544430419049,0.6423221986369108,0.06938839474778202,0.044949775295667016,0.42454158417226173,0.8420227438433072,0.7352883602377617,0.2959773253041479,0.9626912595760205,0.6449189230485822,0.7824217067474338,0.4571162444228495,0.3676375887886306,0.4428898796949412,0.804707455112365,0.9613035606651742,0.1172213718683901,0.6004021750719664,0.28849896519266505,0.7044712127811206,0.6376857585066406,0.5181905212168512,0.15055679101973896,0.16918394876099496,0.1854749489340899,0.21185119342662573,0.7471761467313605,0.268196755469984,0.5651908125949956,0.016666446102007515,0.7349963280050236,0.7897014996696902,0.6159669173929114,0.1620962172979281,0.9502360303424988,0.668266487125894,0.5809242287448353,0.1789913994524307,0.1976207271450161,0.7814311577203671,0.708829310774643,0.17741353434297902
Lithuania,0.6597104041707652,0.17541252022695797,0.6917437041634028,0.5414965065088444,0.8837649197774119,0.5328040382261932,0.22191824414564598,0.6179018689584792,0.2180566834902219,0.302192550318953,0.71187818368608,0.602802079363126,0.527921506325828,0.6858820171117529,0.09048666540563344,0.3559952218207789,0.6247189441032042,0.07462575024749663,0.6469445964427201,0.19945554204174487,0.879773590220269,0.8272973696836634,0.9524856443495071,0.955977373600352,0.3302785315035548,0.300424490677773,0.36108190994573486,0.9392016857591692,0.5086928069526502,0.06874745570998941,0.04226081370033363,0.947348326033178,0.004587311519065107,0.7845051360987488,0.3423781811259353,0.8836959728461982,0.35034479814886355,0.2512044577414071,0.9635136225313007,0.21242531495971229,0.7307544227057017,0.47024069792123946,0.5454814791403158,0.8064002890781273,0.0555476640625675,0.9656268557236701,0.32471262728680816,0.8392765338599105,0.8900822833255444,0.5891789813095674,0.004507582043956737,0.8214576911304546,0.5728763363307309,0.15387210277168617,0.5593868135237827,0.45051589340128395,0.683913155541763,0.49927891284157555,0.3288441748989136,0.33942237639097017,0.7748011673795819,0.596709405540647,0.7239511740772985,0.7777947881466912,1,0.030554813300673,0.17387190626880145,0.9939991454688207,0.57227254582325,0.7510164222955187,0.6693457894260533,0.9183387645674176,0.6440615680868246,0.7389331799479758,0.7192901001086467,0.8738203159175986,0.6284717398370213,0.20021468681315957,0.49696830271140957,0.7794657054066321,0.09829486166247992,0.7583897542894683,0.6855301996411076,0.8728911545799337,0.9795419541183142,0.49206605458890085,0.5712967422908029,0.9330994392537649,0.3448423030975579,0.7082627535046622,0.5730826375778344,0.7448148171428832,0.8618630116040539,0.24434381961845142,0.15141734706415133,0.3849940563059887,0.2231300535044799,0.870276308290648,0.12011515987177934,0.4880369720179555,0.16588219046814723,0.32497832726148446,0.11967967741057972,0.740252925777265,0.8585389218037336,0.6754251447601582,0.9914626229686095,0.5740927826035017,0.6120784987316429,0.10053882190382946,0.6305535839437212,0.10044206265118238,0.6942831705501515,0.45780607632662906,0.16181106209404694,0.0981655394993185,0.2318892699767866,0.5324371561926993,0.7143484737293786,0.151318947000619,0.8534603681896864
Macedonia,0.4852201321839762,0.7858095964313537,0.3764929956968175,0.8762367729318915,0.1641383818128742,0.9412583037105533,0.091865928602477,0.8946771199775605,0.2404747779168649,0.9706364751661022,0.380768128328005,0.7264787808725819,0.854496240279303,0.5840385171286193,0.4985759896864653,0.463029889730607,0.818421563373868,0.3470606443640496,0.9550245828680647,0.6717522511792469,0.6425815564055198,0.8119096347895984,0.8156919329922795,0.7742604502887871,0.04124962444335967,0.6218059167512958,0.3185662931257016,0.22464580689501434,0.07621258891750127,0.9333781887586012,0.359169794633748,0.5999342278656693,0.6323575146025977,0.8113672388898878,0.9675597735736527,0.6502968148861896,0.966612278421612,0.15511516624691268,0.7064194428244996,0.21304385589183994,0.26535881279160334,0.7114554864986968,0.2589024085031215,0.7529046423714478,0.09109823091357949,0.6087374407353234,0.17659451366644385,0.9781605601818355,0.6526851961792377,0.05036403464729822,0.4791318506121949,0.2285460264086986,0.08446888098284511,0.410985737668941,0.5995694176931052,0.8273723018262774,0.8404436098679272,0.09073471788578524,0.3190212803326684,0.8839228986922233,0.6887946519185651,0.8229598806010793,0.7796677426351315,0.16288529310901068,0.17158099489653222,1,0.6189355061575066,0.5946038506368889,0.8824260970052847,0.4349095125742791,0.18875283183201497,0.8905674764336439,0.2384938480632539,0.5392567056734495,0.07624412837285655,0.8429776074091725,0.6297568122012683,0.1992654555960659,0.9962259558172564,0.2821020767775906,0.48626615814781426,0.15963653775680509,0.04924023001165023,0.6996314196158601,0.17398077185105876,0.5403212421675139,0.580811970918011,0.5223994790056351,0.5516861050284144,0.5728418058768353,0.9469996189319198,0.28802498522634956,0.4588617509673566,0.45309446602597225,0.25829737431815214,0.7941583114608911,0.6635388974328891,0.9577935909747834,0.20346936044942954,0.3665319815568916,0.9121146190694728,0.16782380238706807,0.8537741663572767,0.7382645954080985,0.4609687041511188,0.24626444220697497,0.8843589616505706,0.7029382097413303,0.16368539002471927,0.27524489427453513,0.21652434782218677,0.4538506738469201,0.9421563528030054,0.9225391597880169,0.12814716102953128,0.891666930488866,0.2093488531584663,0.02918873015104173,0.9149924896356825,0.5424370331765599,0.8469462209999755
Madagascar,0.9686997859315067,0.87556232469377,0.07566375734727115,0.3598608551276563,0.6212467593199441,0.22764084280537955,0.269162953662606,0.04071783114884653,0.7115580407514546,0.3558479599359654,0.4377006714832944,0.697435164548215,0.745841122274048,0.08361824987454447,0.5377543488066174,0.5318431808410086,0.3219383759952492,0.12666570577023273,0.823140683247533,0.525135283865884,0.8808610522080043,0.3985845117799178,0.04588611260995812,0.691667560954412,0.337919733931358,0.1760274667019298,0.7037715362999724,0.31873686639080967,0.32475391648596175,0.9282344043756002,0.7684938763076546,0.027785320045110584,0.6151258218773115,0.6382120250268551,0.7347585105719987,0.4329639194624707,0.24924324021688515,0.8368544355732326,0.4045045044849981,0.041193451529292324,0.2536267197279377,0.5599472633903394,0.5162756647858512,0.35058714889344156,0.7202947919018791,0.9751255263150256,0.728823409546139,0.7248395126450194,0.9627529211972381,0.4459853827114958,0.23885679051171216,0.5691367531999221,0.14948285724797228,0.06252013112785837,0.8117479643825026,0.8727713904175026,0.41162793497606875,0.9030607880267477,0.2050809624118043,0.8031511446755432,0.21659877088060842,0.32868200707179807,0.4605343891133581,0.6630246877836314,0.04057072023914621,0.053439420467731646,1,0.9261994867615271,0.20029443131378077,0.6367274508614659,0.0006213689708178816,0.680033262218536,0.035257903389015244,0.7056538368014081,0.3511499559599125,0.7259813254634627,0.8791257655851554,0.17512133581489797,0.41715856649882155,0.2122598173147764,0.3826200213099975,0.4685288128435451,0.9343419652032511,0.31032954849946126,0.20767804758077468,0.7619785977678445,0.4985795245972561,0.21101102127116333,0.843522789343473,0.9091460389099886,0.5401767274224947,0.247863658773829,0.24693392938318548,0.3321680258898696,0.4684623460905005,0.8340883108428427,0.20702544271532852,0.48276607666595417,0.9353843840002569,0.3200128949499491,0.09107938575853147,0.666140128416149,0.5862038890990459,0.04705620451876358,0.2522414697119727,0.6535856921346226,0.44561990671113705,0.44775261796354926,0.7223457898471348,0.5598662027045853,0.8960216405433589,0.9334709941261028,0.818069870139465,0.9984189419019499,0.9606126321110409,0.24994911544094,0.5348086462738997,0.128304427195281,0.04785132214188914,0.9189021186918086,0.5013969094669775
