,Afghanistan,Algeria,Argentina,Austria,Azerbaijan,Bangladesh,Belgium,Benin,Bhutan,Bosnia and Herzegovina,Botswana,Brazil,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Central African Republic,Chad,Chile,China,Colombia,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Czech Republic,Democratic Republic of the Congo,Dominican Republic,Egypt,El Salvador,Equatorial Guinea,Estonia,Ethiopia,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guatemala,Guinea,Haiti,Honduras,Hungary,India,Indonesia,Iran,Iraq,Israel,Italy,Japan,Jordan,Kazakhstan,Kenya,Laos,Latvia,Lebanon,Liberia,Lithuania,Macedonia,Madagascar,Malaysia,Mali,Mauritania,Mexico,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Niger,Nigeria,Norway,Oman,Pakistan,Paraguay,Peru,Philippines,Poland,Qatar,Republic of the Congo,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Slovenia,Somalia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Svalbard,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Tunisia,Turkey,USA,Uganda,Ukraine,United Arab Emirates,United Kingdom,Viet Nam,Zaire,Zambia,Zimbabwe
Japan,0.05430422840371274,0.4357091410365048,0.2423364047789972,0.47316594563898784,0.0555579784701411,0.4869814106057523,0.5775332473960341,0.6318220221907391,0.23147705833290455,0.9488681481954986,0.07852123298410663,0.9144963185963413,0.049758572409173585,0.4164041443303501,0.29732386964181934,0.3641656020074372,0.21787864644728816,0.849512523058184,0.6122668656517625,0.407065097526768,0.07671982632636953,0.8128653529131057,0.27059564897950406,0.4979651177405755,0.7379620747136628,0.1946305696128977,0.22211376362974944,0.7458919615110413,0.9685852865893199,0.7875595449998347,0.5549852613894908,0.1433058846149018,0.9931302971041431,0.18804673285995488,0.17350235676859027,0.940578260405815,0.16980073219917424,0.4443911792771028,0.14883726214174076,0.03732741025997621,0.5695271027029969,0.5236289636776966,0.47539385668277123,0.8482323370105204,0.9302496805344683,0.8595837357338917,0.5195925793967977,0.3283988392153879,0.03169928009330525,0.09568813457551806,0.07253695630474011,0.222239052704857,0.7358399051316449,0.6450080005426174,0.21068997972402503,0.4866405012221917,1,0.8342927483040284,0.3704265526743864,0.008123045030443587,0.7072062658673893,0.08050587813109589,0.5522099066776504,0.6360405718746215,0.1670575427313865,0.17184439968692633,0.9826377502099233,0.8157505403687543,0.9489992681991887,0.4254897798387669,0.6447727085734796,0.11066516153465988,0.5182048408099221,0.47131819757046767,0.03323604973184502,0.6391710807112407,0.06570110733202228,0.19181060231609526,0.7563806472465026,0.05186219411979165,0.8695564652109369,0.3960529036504208,0.1605605523392073,0.02921986099371765,0.9963439707936367,0.6938958138342097,0.3383415458374679,0.578365004295028,0.5247307742510039,0.6863143010041052,0.3747892498459008,0.7399168929556551,0.015258042716577602,0.2790397031329126,0.8857397334867511,0.16508093739179908,0.5420601391283577,0.2331619180242681,0.913420651614453,0.6460496012454611,0.3822702105629828,0.06623525877072023,0.43725020101527734,0.67970251295519,0.6685803926334933,0.4253529267370556,0.9470119162827604,0.9050351511691944,0.09684516711854307,0.7418525406299822,0.1027928391636811,0.9801194652016603,0.6449195507094165,0.9042301044942858,0.03392690571010826,0.0987672485004768,0.5175933187508689,0.28820970567671145,0.3528119207908045,0.8144152472866305,0.8016752131134689
Jordan,0.673687928738458,0.8972344622226894,0.022375139794035603,0.8179878584182408,0.581166734811384,0.5196120387599852,0.38180684217242244,0.5777082518414949,0.40584190293794487,0.018487751518598494,0.5470120283072188,0.24664192512862237,0.6877768353032157,0.546767385361074,0.7293502587891677,0.8186943280328004,0.0997437713572682,0.3134722535077945,0.053098296646631016,0.5643084107675188,0.3164300104098776,0.44591093208578636,0.6111597701540571,0.1296612524837487,0.28150362122069195,0.3631755125036902,0.26606191694334247,0.48835164326693414,0.8245991394947814,0.7144282571104137,0.7242643259249288,0.2758261209237145,0.04680954825829775,0.8816570875635225,0.7515940235220471,0.7577180932040813,0.47729553816862647,0.715679419658718,0.33610352698203994,0.908041176441026,0.958559858382005,0.6427425092537854,0.45149671651357937,0.2694133231970208,0.3695678089471436,0.54305588472958,0.25585288600765743,0.2631076983755898,0.11179506724932087,0.17993782068123765,0.10241266687486861,0.10963434988086496,0.4995321051362335,0.27800868685505387,0.4275223147070687,0.665077178546251,0.810908106724659,1,0.7642230138014577,0.4746784917944099,0.08251953314781935,0.8659232626895732,0.8848044154943632,0.8769138716652388,0.3489489371302509,0.05244737711746594,0.6905094178225757,0.19865923409006025,0.8533804404857694,0.9062835431811473,0.8923940657220445,0.48199001517984286,0.31288417764627086,0.9331626171880691,0.612764532428996,0.385101790229192,0.4076562485504771,0.46873073552386224,0.46631068334599446,0.48117197438945547,0.1647417800618357,0.38885655071527947,0.31961856266551836,0.13450187837865835,0.017821967704800157,0.014392544843165656,0.3111884217860069,0.41877557658191944,0.19332047659897988,0.7409753240872806,0.3156231001242644,0.3374044075617052,0.8075638752516993,0.8757629664004278,0.44528241361908627,0.3983609209956024,0.6085346064701179,0.19905782810728345,0.019955834528005534,0.25944437834178624,0.8107827456768163,0.10368354160998128,0.24368255483427892,0.1213408737095999,0.08286932764579291,0.9621975546448739,0.3409771063480709,0.20402860235326792,0.49717081048417056,0.6015094970448219,0.40159711603174564,0.5440592020613926,0.3139101378851661,0.3678563878865312,0.10496415176638141,0.8550473143186611,0.15676923738010662,0.44283997904109973,0.34705539662802387,0.4383264962381491,0.584802722438508
Kazakhstan,0.37031546197726883,0.8331549394772952,0.4451022578476832,0.3122093100677382,0.9560434866204301,0.2468019846971793,0.9162689906589877,0.698920710276412,0.7453181649561601,0.041861689032891,0.10807336676679313,0.8658251058842784,0.9765970158266728,0.8210898797718885,0.9892081302471507,0.5643908816466396,0.33469686149391764,0.4116805667029665,0.5325657962537251,0.6731533766723607,0.4420658076963848,0.22661994495114657,0.22056127451058405,0.14345657806429835,0.6254671530099888,0.5226618808131647,0.3736009001580092,0.2948740935600044,0.9463313525571098,0.2938879991561434,0.9700901474161325,0.33432813765966163,0.259134057011844,0.705330667170688,0.14411034347621632,0.7007879471175112,0.6969624949000082,0.9538069832550969,0.8476051338133306,0.1358659523216762,0.03618663432790703,0.34881636524954973,0.275816160017053,0.22508986198915426,0.6642495440399786,0.932650855077443,0.7627674817141404,0.7912260462298848,0.35877407460679156,0.7428946903945474,0.24513944836875623,0.29170901772086477,0.2625569229278817,0.5128519680633347,0.8916687279811478,0.1895943013399607,0.7114988681305892,0.23812595131625303,1,0.06136509136599089,0.9329400245266065,0.3778666667132391,0.3743059375080968,0.42096562775046464,0.14427470825781363,0.9053942473949321,0.8749855762380377,0.882386217761405,0.3621288136827717,0.20296266425563647,0.6725484305207601,0.7286576632268156,0.7597502665686864,0.6255281523112487,0.7933821220799163,0.5587521058494874,0.8863201042917739,0.018606368523451988,0.663511384276635,0.75249142161925,0.8769386883242333,0.7980087063054586,0.9029449579873656,0.032210468779309664,0.6607071990465838,0.9650465789271961,0.4080075036349594,0.10947799353669307,0.7892798413897115,0.10184185723513395,0.25623444649724103,0.9139212894184735,0.6206860809174628,0.9803913517194852,0.056669206450107534,0.7307115693788294,0.8165567360821792,0.25177029970176346,0.5147128929320853,0.21538781640396532,0.6581924405413538,0.8204024225131762,0.5100801126410773,0.9054400839098473,0.5464095628315543,0.3555562920529819,0.06113488487178642,0.6672735764493699,0.08605780669492535,0.7204034632330709,0.2595194428655846,0.5844994577744752,0.061214109421576346,0.3491659784743174,0.011263885412638786,0.16443505671269543,0.06142096900449345,0.7029631286090431,0.7502306883061244,0.20878112027504236,0.12718250791377284
Kenya,0.12775591945409626,0.49579839804222026,0.46661557728883063,0.2692286883207735,0.9274602921150673,0.6628882278091992,0.4588733422804433,0.5992128760434109,0.9558781180225396,0.014904430653882472,0.6498687044134009,0.21438731481982565,0.8395252857920557,0.06305159386453663,0.9416003269010457,0.4939027646520656,0.22826253421656273,0.5188819453654233,0.6688901036471225,0.5780113881719243,0.31307635294265335,0.21592750486176493,0.2169331149138144,0.764529597417247,0.7630752841882293,0.8770698951011003,0.800138945047602,0.7416653545102614,0.005911637494849353,0.7392337191306908,0.8517588685128313,0.9933734482101007,0.6187998430938818,0.8432052826200069,0.22487818791496805,0.7377578826125092,0.9452422263432961,0.5883672381277202,0.8720337775387996,0.4783342396382886,0.9125995429651971,0.7760744192577249,0.19055293670886442,0.30541282754063026,0.4421381330280967,0.8774785823313032,0.08950914116715913,0.5654298441009112,0.2984410321187445,0.35777346901422047,0.5457226452030535,0.3952512340464892,0.8405326444377458,0.030740377771462213,0.08665797908520623,0.7678570824266092,0.5894297858237395,0.31678024879368205,0.8796996110005787,1,0.401723100098068,0.22526070224301742,0.6412232293465121,0.9699483630409935,0.815165317196447,0.564034189872707,0.2504346312038451,0.09140998948212187,0.8845562579781822,0.12051195976896978,0.9890399545586531,0.9914290705388726,0.2711869459690267,0.2736826709706409,0.07448328157315931,0.8529437944105507,0.9448367518037404,0.438504541682881,0.2081005426789414,0.14216324433304883,0.07170646065868325,0.3680937957596072,0.7980550617312852,0.753032621847399,0.800618697853957,0.2539211386012048,0.8799657827068263,0.6029773668811483,0.010741480110763812,0.036414724006967436,0.6435499418349514,0.8157000963852509,0.24776140595197027,0.9821183919859834,0.5855971765740425,0.7863249117355088,0.008908151481046178,0.13705950921013144,0.4248104071858031,0.02871059251728547,0.21445973060322288,0.006325128892566978,0.32547229573657754,0.6451304118086288,0.8408466099976476,0.5139225629750219,0.8662834285162926,0.5157101907448187,0.9076786509954701,0.7968787434779611,0.5138021753278998,0.3016595368394185,0.16142663012506875,0.918278962774219,0.8583517701311366,0.4480636265787371,0.17260475523851793,0.34837296875097856,0.4871836345317161,0.1843287299209928,0.9818137035802051
Laos,0.2840781596296157,0.8266372832348253,0.6904287065770531,0.9344265991628519,0.7316850354140857,0.05775760936494578,0.14433292476820647,0.3527198722617948,0.019736138178302776,0.8637692684345065,0.5482888006822515,0.5914520033343098,0.06831802347253801,0.2449270651219403,0.7716237045516688,0.9633821442270343,0.18314585463318034,0.7736021943976132,0.8941142114898208,0.29124201946011974,0.15937412775124005,0.542345004654102,0.7614466619962301,0.6131691646300707,0.06206299644294355,0.6528506504238236,0.46895815532563234,0.5713067928699637,0.9262397085556716,0.7449747274176208,0.19478604492411922,0.06103829476565659,0.5192751418004585,0.9873449938991208,0.6927618300777539,0.8125091399343206,0.8583699147649859,0.043791535927127034,0.9833578063484654,0.46862668017482767,0.9474296549642816,0.8672566832474223,0.14205244970466402,0.6354434173827854,0.4024315674130633,0.7482255854332213,0.051501126801111186,0.6847111756631651,0.6629212803067696,0.5036451564118785,0.48965210126765835,0.9381416263370107,0.6837906140217581,0.7498187404716949,0.2118728324040694,0.030329388847065375,0.8360489425990519,0.7385338312306845,0.6371991769756624,0.28453396765133043,1,0.4893401244577462,0.907843437568592,0.37572082605929746,0.5376879886979238,0.6371960634239899,0.03081346066818713,0.7673393575126036,0.4855859456273611,0.5102364859752478,0.3485878244282452,0.18999446452279845,0.08702102692338953,0.5409786864853467,0.6572436067871745,0.8818782994274016,0.8725106864763534,0.00824661766420176,0.9970917549845366,0.23236480254582537,0.4550693474567338,0.5478534484123273,0.8825674126712775,0.20063483736548626,0.5422330423881604,0.8848585421846803,0.9071516294168338,0.9340943818767842,0.6711561229703694,0.6291696396412283,0.9987777069321925,0.27887002093352486,0.37659112322303534,0.7881502588570937,0.003676537323853979,0.940585023696484,0.6200844072415499,0.7930352278241494,0.882020640071013,0.013423878093083097,0.049604621987820785,0.3558049717457171,0.7251390330341452,0.5193691824359575,0.6287548536162024,0.14836768820888524,0.17947963154247115,0.2478270452838235,0.8545370130050711,0.5423091784300159,0.8762828023431355,0.6069971182558631,0.8891976332169215,0.09367604568997068,0.7365674344668467,0.9437803849150881,0.5743480704069424,0.15150576539896687,0.968413194329517,0.6278242780177828,0.35909197831127937
Latvia,0.14415811756217645,0.5063987724307819,0.2073575512549526,0.1365311065825352,0.5203230826204513,0.8069128569163866,0.6381306506331124,0.9425197899183683,0.6560988994328291,0.7923800200702207,0.6908051900200066,0.036995812069251954,0.7024094890470693,0.12477018211463331,0.10782986229871616,0.06262313999169966,0.7502633458756925,0.5445473281542181,0.12574188143330245,0.6050623166541038,0.4407510415194793,0.8439676472156417,0.9145900646143258,0.21805847461732408,0.7933092981268003,0.9859181477569005,0.8167908000633632,0.8078361189688479,0.4520737451441871,0.264222316348558,0.1533404914077997,0.08635636621396758,0.5401181635212324,0.2183024543277614,0.3556091256208246,0.2379074646896031,0.11817184621794752,0.013424269981362369,0.38483207691008936,0.24481177816459188,0.602073679948223,0.785934251575142,0.95126056298988,0.32967522758942125,0.2959664043377265,0.8801350777777657,0.7273602974963598,0.5850146698793808,0.9714088301205852,0.24940737143815195,0.9971857446435941,0.11529910635382656,0.8668238384490952,0.8500771983757175,0.3485462563735867,0.9279109813320564,0.5329289628330794,0.5374976673897987,0.02726974584938746,0.05107572317209885,0.44047505407148013,1,0.5032313929060452,0.3892362816976287,0.3026147504056743,0.23673456941130833,0.4914135831570863,0.124560053528179,0.5401938940924838,0.770439125409376,0.8636002546250049,0.5049895633420698,0.6165477782244851,0.5162494163200061,0.08365938875230783,0.42863259078741844,0.6927458288150882,0.6795065233743168,0.9323927308580022,0.5600035504539449,0.45544806616226285,0.2685820278959836,0.14974930887015936,0.26896466646478345,0.5493643688651768,0.7829406811645607,0.7836463209729996,0.2147832574895847,0.994519450009857,0.8010410924860276,0.4774802112400226,0.07859011061580101,0.9052775375931787,0.6054493818582167,0.7401943379281233,0.6215512922235127,0.049737346393286974,0.6905379094183097,0.26401751602205215,0.1228370503669497,0.9869622404973847,0.42126099589652666,0.44912620084486776,0.2237288272593405,0.11211163258807655,0.3928305125079603,0.9382305515521896,0.8783794415879139,0.32697028393084204,0.8216697187598879,0.21979049305819542,0.5569644705545685,0.32975408362156655,0.370646764877795,0.706275311565951,0.19360643482775497,0.20575977116933475,0.2767546657222265,0.01850349511964311,0.1203732194996765,0.014397057238487276
Lebanon,0.5337619290175498,0.3601062856362447,0.8236185065624041,0.9328067165566684,0.2756435807299614,0.36869358482468406,0.8291916752552265,0.6955131419475375,0.4894206532130402,0.9378534916902889,0.19848224772352718,0.7840484077613952,0.3078867176373874,0.835507394310998,0.6272459134287429,0.7964845697714186,0.8985816188342183,0.1045358645495702,0.8207729402980248,0.31849048448715256,0.37931041037064017,0.9083997059637813,0.27063825840041544,0.7596530403719386,0.05926363665333467,0.06563454964605242,0.5385893413588323,0.6509045067677588,0.004347343794657288,0.1786501202315237,0.3656372317291646,0.2910363805181996,0.5153933741031557,0.7640254084415017,0.022021467716877963,0.8147720395649982,0.9242218533567949,0.5686809286058155,0.24894072620718088,0.7463320135991579,0.7553773238084989,0.8788580899277761,0.2402279920188336,0.5001861467334757,0.42497511114269726,0.11925354199257676,0.060226061964745004,0.4494939793073195,0.293552953852964,0.9120215468047994,0.7421312498913446,0.19367676625749464,0.5415481031029837,0.32097130349884617,0.6723976219427863,0.38212586140859706,0.013660687980753483,0.513699606103227,0.9635742905063013,0.7476291060611803,0.9390014865162382,0.9503846983371348,1,0.40024795876185104,0.730889867112609,0.22887737947442255,0.4787569698461487,0.8004279817715299,0.5764989703643902,0.7639087174792536,0.7975432226999455,0.41945858820198434,0.6895548286320106,0.7570895122208344,0.3658311125619449,0.3975406177908216,0.016688670435011543,0.8792355198709852,0.6123870221330202,0.8526799950829347,0.2508308074306378,0.6051304146043138,0.591275364521988,0.6891535803703005,0.4767670506248385,0.9693442659729387,0.7442252517024696,0.24157364830526096,0.4513564861416064,0.1930585905630362,0.5900713101947771,0.9632005454276449,0.8366366097077995,0.975753215197492,0.03006359492548316,0.7354835737896203,0.08831112494334725,0.9957710245654776,0.8813925114414372,0.14251892957370282,0.05561238703293658,0.7695350125070345,0.7258922010617238,0.12067359586549908,0.8444633211906478,0.8335304568215803,0.32043175310753624,0.10644960385948898,0.45763893183713655,0.45623729589607553,0.2055897363141006,0.3200599426350559,0.4094385371930863,0.1083954646333608,0.44041315459244035,0.017687930516249506,0.2200953894315073,0.653692260364691,0.8666528227036069,0.7245271619756505,0.9105770066062315
Liberia,0.30211373593794766,0.5035388521027474,0.8794889828316182,0.435569039231098,0.21503310581784718,0.23651640469169244,0.07993496313809056,0.45752621388467807,0.5830004939603858,0.288035247430671,0.9673335040238022,0.4300200803269367,0.11353320960816293,0.8677352874658951,0.7060013896434236,0.34072815944140833,0.34464846402791405,0.8131351714334358,0.1967800464884173,0.2042500262406125,0.9940295412943275,0.25006451062241974,0.21614812444750942,0.8903814694266801,0.6195200774916753,0.9118529696212772,0.40631220215902164,0.36815075652915086,0.39548876601903515,0.8348423961167492,0.3288583333199937,0.22060300821549028,0.295160927024687,0.41872209691236506,0.8573520395634424,0.375546163410325,0.9606391499586081,0.7623404217091837,0.2490466419031121,0.7492263924799107,0.9855352188615256,0.7666159155568031,0.06100648052948132,0.1955357799686248,0.38506274298643495,0.04822580963311718,0.17092710687513657,0.3024642701145924,0.36350924620090275,0.5679448810856281,0.32763730982338946,0.661245579903515,0.6177060366840164,0.3897909798177266,0.3443484118347382,0.23790292229077048,0.04313610756353203,0.2660727125782262,0.8416511174191752,0.156791829824815,0.5407468677681273,0.6717761603708577,0.7023507642947154,1,0.5015759120268394,0.5748462515548607,0.31054154345178775,0.9881782729758537,0.5272632125744482,0.31611235126770576,0.21862688693310595,0.7127926448945988,0.15603032902242076,0.5528189864355991,0.04829805908763496,0.021616903651460184,0.38978692801617876,0.5050934414788836,0.7244381806053771,0.42243168343074633,0.23202058541864,0.3777575913537031,0.17961456098026618,0.082497875139382,0.5236918098724247,0.7547448380665759,0.6076133473163238,0.6175432934065477,0.06434231614864971,0.1364812704492946,0.47145579742796173,0.6403103421810243,0.8966508797329701,0.4308323502851994,0.9705192878553873,0.5808307120070391,0.4715572254824436,0.46031050306773935,0.6368016674038445,0.43169977749677324,0.7193872045419057,0.17639367417612462,0.26902649765361464,0.8827744945329042,0.04980768420315107,0.8399741482702863,0.2874088919368065,0.1498311122570095,0.001550840034167944,0.3046035441668039,0.5542684641120207,0.5567496835682997,0.34828624929396146,0.867832152173464,0.2867185861803161,0.16449865670671482,0.30741665232610604,0.8417938129092679,0.7772176135841432,0.020708990562699037,0.7764031023841849
Lithuania,0.20663720458084422,0.7346614831824549,0.48815263907872875,0.11616404738634922,0.20829223711251943,0.9906367182034908,0.04817724364677578,0.3506291927049554,0.2801691533654429,0.4421743212580871,0.41713851798469104,0.5200591673827802,0.4512988180986487,0.5043924016567509,0.4710917171027066,0.8535688862436764,0.7042949178328733,0.9917572742599365,0.7084196033563039,0.02793064909923726,0.05240286104866454,0.9780333168467441,0.9129288182165367,0.3091089343844873,0.9242051861318711,0.8354023213629579,0.02077787736817749,0.37129357290990384,0.6662949977487564,0.37015139793229224,0.34105040887536886,0.7923324978244223,0.2063640075226677,0.7245592068095283,0.76815314008764,0.43231612825055477,0.9508612299750202,0.581327484733864,0.4468505518654037,0.8495394325803529,0.28044368153913257,0.29291766144932696,0.8556521531518577,0.5194973145142944,0.10567425143067088,0.8515662659093874,0.8334811386946464,0.8542801023554475,0.8586023026666046,0.17401978066354973,0.05338287359357652,0.9763804233780654,0.019707362170501952,0.17098236475219253,0.3538766655453711,0.5380505635003423,0.4185546635702151,0.6456546975295899,0.5440649368126825,0.8366174087810946,0.4628838754136395,0.7868916244648309,0.6857419838605311,0.7817002168880426,1,0.8083462178927245,0.03709035698392371,0.925417492112428,0.12718700267229033,0.008012776669086397,0.9340057861709865,0.41868830689120706,0.4799841138164571,0.5222289993965863,0.7840412369317526,0.6801854757171508,0.8543354776320504,0.9044015686914473,0.3363867387187012,0.007066863208828766,0.5170073372651848,0.28136943289720917,0.6634462306657334,0.023976798211909345,0.5166201437571444,0.04646081787612644,0.1993096396712707,0.17710719486346105,0.5710234269425695,0.050245888514116155,0.7073017196970501,0.7849413084930609,0.938513222360168,0.9022602168630263,0.16842039039457102,0.33169546195642274,0.793750855106294,0.8730155719153015,0.20460543361407635,0.34397659931444546,0.4146673195058467,0.7220232985066892,0.43516671250164785,0.6571396099624528,0.02332701074499377,0.913413502577525,0.2981643907429702,0.4706028441396308,0.41495839012503144,0.668613101489395,0.6566966884913709,0.6448438463915617,0.7406325434860681,0.5994766130929803,0.9022636764590841,0.7380032159160705,0.4404675630301068,0.43747034256456185,0.5565154045563943,0.26478874561428223,0.4617817472589941
Macedonia,0.08305392994682015,0.6943345477152792,0.7526423683412987,0.3587763170625471,0.535441251977657,0.19326989270778605,0.5835447622940142,0.3858910532667277,0.7942412759830583,0.7344432835672525,0.8136896518862474,0.19484272908028133,0.7326140648706508,0.19609763950911907,0.5683073705347239,0.09856068200724932,0.8906031945859114,0.6619020998650711,0.7223649479805088,0.4841165858958685,0.36580846158525027,0.8615065630273399,0.4160882665710528,0.8833381266099729,0.3843759374122109,0.7836658687459342,0.23960935075403078,0.395742349606226,0.39652257353099984,0.8812482921471343,0.4833877218394741,0.2640944966824882,0.12716508074536914,0.10844134453452137,0.7389433122152209,0.20201445330135948,0.3910985543949178,0.869135828808059,0.11073382330252357,0.7647220601363018,0.18603097642570132,0.9085919987076572,0.10014357832634635,0.5899267480271128,0.7443835278123556,0.6552224454681725,0.6765114576118099,0.9073018585551231,0.49239619224395703,0.6384695568532455,0.42115314906631596,0.8613441444575992,0.13946580588680857,0.42583748808126,0.88067894864634,0.1795945076759643,0.06937563753016007,0.8408926364295091,0.8010195544714178,0.2930705326179912,0.16453530116033166,0.8952687180881583,0.6512424383163009,0.33873888236836136,0.7918117700954087,1,0.38451930387848654,0.12796657376537135,0.7515371739638393,0.24366015501741545,0.8924288189995885,0.8257321493701706,0.7288205258500242,0.8143444563426683,0.8793097371576483,0.3775509485085492,0.6732290451530958,0.4051712357724475,0.9362366735641482,0.6520427577872189,0.14287212041156505,0.5921027829647895,0.16240688291551364,0.8218320710338385,0.35544422112033247,0.1458665546685104,0.9754373723112543,0.471386690470045,0.8046658797800476,0.8537194610703124,0.33342187951321633,0.20703849599038981,0.8752400649151701,0.3433712649052272,0.996881779915258,0.6496164884712079,0.1004466429788532,0.67414495658889,0.8243345941062675,0.15883963550022495,0.27322188411319914,0.8554005954705931,0.23552457651886016,0.6245713199305174,0.3138844779726174,0.6775286487307963,0.9816227619796791,0.8384004002096583,0.24038553232465587,0.5338860398886334,0.7427614904905743,0.4927645716661122,0.6606304579896566,0.31830669804419465,0.3790186889997982,0.9822410359091387,0.6406063038221665,0.482035750280138,0.3291025484073107,0.014782933092464035,0.22252431261817163
Madagascar,0.05222977444510535,0.8485667115792369,0.4839466707222313,0.4822359696832952,0.7154218177955588,0.4131177340302965,0.40739394729912703,0.7235563932046614,0.7165478253779127,0.6342174571047909,0.36102944023488226,0.4271118941890699,0.2333391282575481,0.2664827192048982,0.9678073319443318,0.616021318420057,0.7888369797781166,0.5305942408460388,0.8592928217045132,0.4445235313036202,0.11739201569697477,0.4707085856206027,0.7093034799932897,0.895368057067271,0.2777903527348302,0.19872340118882914,0.07853891303283167,0.8218756021692566,0.1962982484497836,0.6359099662143904,0.6421278840138177,0.11452062753997716,0.946079010672743,0.4163286734276972,0.5856933186849194,0.5294920354217488,0.5080690067720881,0.9240163491838901,0.7322011093507563,0.2864041764441422,0.07301406348360984,0.4642612679419654,0.1702056993676606,0.6554302802935855,0.16440231231293045,0.8621890219567592,0.40872643430021116,0.495667337107745,0.9103643329524339,0.35601384180504814,0.317610809509532,0.7468765202181612,0.5914141763701304,0.24216906336514377,0.9179534805953339,0.5413144320717033,0.9688167677179447,0.7533426449822279,0.5162961233008964,0.04301144973229887,0.2695525249909172,0.015369566169389337,0.5328565493042297,0.9758516986629366,0.02190023344192593,0.5931925510633356,1,0.3191428886533386,0.3081138034740142,0.05669565546853672,0.2930493294357843,0.8000916681806199,0.8469841767378697,0.8318372466079995,0.10667806177761063,0.19506364142954735,0.8805634193709941,0.572193242096756,0.6019969788656384,0.4131188143763075,0.0910834640818593,0.6284237627965688,0.2977293807756354,0.7440804982429922,0.36831570426247795,0.8441326451689519,0.10971361103712207,0.4519526258362153,0.8294781450451745,0.5157642903914893,0.6530588552323923,0.7457842633308265,0.4277202116096458,0.9729997528760211,0.05356242990066895,0.033461828702408325,0.450468361721722,0.26428401313899763,0.3174159021889289,0.453861517102651,0.006232005161105114,0.05055480090047526,0.35614221154456716,0.4844841812880717,0.3184986992548766,0.5362233136849793,0.7996325571907058,0.6371758436570482,0.337454868743861,0.07166441779763733,0.5042561614056914,0.01216823345778173,0.9005389192694524,0.798264117546725,0.07297991908362311,0.57114751350478,0.005534896698921266,0.7841480793076061,0.5960055455971774,0.7297957735067617,0.5340278232503862
Malaysia,0.24915390350716693,0.2800480396285535,0.9924173512084264,0.21294854295377774,0.2365172706777081,0.6968456719377459,0.16908322538731568,0.09140270587755861,0.5094073097049111,0.437997188220858,0.8459732609914018,0.5035438045155158,0.6114939065154942,0.00013358534843110892,0.03545679332214735,0.8306127169313191,0.6829140617203838,0.4470491382085492,0.3558291809083197,0.12664312538135947,0.23997380734979878,0.317850809077978,0.28331051801937,0.5348253341638481,0.7559861146200902,0.42324658278447946,0.10570900116677628,0.9729265678749947,0.5275124878278505,0.5263459992099438,0.07698559440175756,0.7973061647475299,0.9216568145168264,0.36131392266503914,0.1394443011743709,0.4918946423926772,0.3106039155006185,0.4432206811303441,0.7753795078150946,0.7511516456054864,0.3464089779637307,0.15783022753498133,0.6436347086439382,0.015600104878010446,0.7157062916143134,0.028116083817921855,0.7742646006869305,0.5704038358931575,0.5504082622436346,0.5839182869321562,0.35677223120950774,0.2245660282936306,0.6618598731072749,0.6374451457159016,0.3287142821343111,0.004847744500870443,0.24903136600987785,0.6460142416697929,0.8001105631466433,0.14126791306016007,0.7684666550239753,0.2931258841223272,0.8722280005608583,0.15728415038248578,0.24066497406078557,0.4408928749386821,0.7910265176949217,1,0.29632766099187,0.5270928050674051,0.1738178838861001,0.5397124623539702,0.9418667466690357,0.04793393260069123,0.7253782604547458,0.9583853577119043,0.827070644063701,0.0014555027690872357,0.29028161620444526,0.3654101903740291,0.8069122906660013,0.866052484522187,0.7231666870590471,0.9894603249338949,0.2925053275881585,0.49561569139160366,0.4237332152101194,0.02298559346293938,0.1661393286378513,0.4939301497158739,0.37544843562856645,0.3403006944491087,0.5378719455687007,0.7543690185803493,0.4258530070686186,0.809466333906954,0.6564440472796091,0.9563116275158453,0.7356337917037268,0.8297520631223976,0.49311394135398057,0.018726524790175336,0.2150575435441754,0.1498480533147123,0.8803698454196679,0.48385468170813994,0.4713724598742097,0.41226761677006385,0.26196757034146134,0.657281085942202,0.8971165763306965,0.07958251766765068,0.5656918015297348,0.8598644124405478,0.5084894488198686,0.0851963671098056,0.5232741750321502,0.529687410688207,0.1566051206036989,0.35725932995792564,0.4637409782967712
