,Afghanistan,Algeria,Argentina,Austria,Azerbaijan,Bangladesh,Belgium,Benin,Bhutan,Bosnia and Herzegovina,Botswana,Brazil,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Central African Republic,Chad,Chile,China,Colombia,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Czech Republic,Democratic Republic of the Congo,Dominican Republic,Egypt,El Salvador,Equatorial Guinea,Estonia,Ethiopia,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guatemala,Guinea,Haiti,Honduras,Hungary,India,Indonesia,Iran,Iraq,Israel,Italy,Japan,Jordan,Kazakhstan,Kenya,Laos,Latvia,Lebanon,Liberia,Lithuania,Macedonia,Madagascar,Malaysia,Mali,Mauritania,Mexico,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Niger,Nigeria,Norway,Oman,Pakistan,Paraguay,Peru,Philippines,Poland,Qatar,Republic of the Congo,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Slovenia,Somalia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Svalbard,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Viet Nam,Zaire,Zambia,Zimbabwe
Liberia,0.657679577187921,0.9121568580187984,0.2706822195042118,0.6266194394970396,0.13351067535623617,0.22838446586399364,0.9352847139353401,0.9022708840654321,0.17465841394465187,0.7220891198056878,0.9798210234989381,0.030166482378330195,0.07203948495329093,0.2570662936654886,0.10871675830391547,0.5792013299985695,0.3515168609630578,0.5095896730163465,0.3270690659777564,0.06157728606104362,0.8008278867262698,0.08759386921666001,0.9117298412149614,0.024273520770849433,0.9851628769259188,0.779047688258157,0.37387940723945057,0.26670270926865125,0.38675032166775414,0.27103499712430223,0.9918935589116165,0.9367090214940779,0.06422352081458427,0.5242502562378577,0.7331777369920963,0.5688546254695925,0.04561027486536828,0.2524881853414991,0.8572212865291327,0.7512004684554997,0.9332445194737672,0.4122550922082241,0.4761445011045691,0.12451744371805684,0.25568176638735185,0.07016356383834621,0.4315014322469397,0.4950120542522123,0.9103757953585044,0.3417871819124332,0.10031876594904765,0.3451024513007438,0.5800108839197864,0.938343731611724,0.03097005056365698,0.3253443607052572,0.4756251163233193,0.31626791599412285,0.22428026742362395,0.47180427057561436,0.515898183291119,0.28535511158159155,0.27444467319847543,0.7865461921939301,0.35985486065615435,0.9661783842358408,0.9086211285025645,0.8221687146138892,0.08702660273433527,0.5047007622544982,0.2198719096092604,0.07984338827244353,0.8079782489593712,0.1980965668149769,0.4793830385248281,0.6332236569411949,0.41780358492423353,0.8700711375234726,0.17985745886030635,0.059213506920597014,0.4611318964704837,0.4037106277803759,0.49085751618294493,0.9686691635739229,0.4166187054103957,0.5292176650544331,0.7922570561043335,0.9929927082510182,0.8126563073700549,0.9162015751671568,0.02063680377717858,0.3951982523201638,0.4612821979542271,0.33736304288498564,0.4401532674699876,0.7236784431130275,0.3281246840112053,0.788377732855027,0.26134486124002976,0.25457434675118384,0.9187492392602487,0.7154485818138088,0.77401741944603,0.18638492187719558,0.9514839227644448,0.9682017467360909,0.42036542688096556,0.4834537758759695,0.7760885945312234,0.4960300886448564,0.909857631328606,0.6933204415523064,0.3111199028238678,0.5701096637249676,0.7512539639513787,0.31979782242390586,0.8196976426493098,0.6751832614223171,0.19075774663606626,0.32165552014485776,0.2945371913374518
Lithuania,0.4790842671077481,0.6537345336044718,0.9564769412648824,0.3836152288133282,0.7875330238080385,0.08334447381572452,0.3916266697822145,0.16014955209345827,0.2871996609584384,0.31514663464081816,0.18864954580235105,0.8770679816141532,0.3391037036715968,0.2611199143628107,0.9371133280594031,0.7101212780465804,0.9212002623622473,0.7311642037835075,0.6001125156926261,0.04442757720174595,0.36062341229871175,0.6475456962447635,0.8293203797889797,0.6165928082146134,0.4424350630130507,0.8885377267328578,0.3416450304370645,0.4670057617646066,0.8248445799137992,0.5787400297098925,0.10776343931387045,0.5941797700797108,0.3784146843916839,0.15994698544903563,0.45222505990378326,0.5103418010510408,0.6635498369835449,0.2994279126760362,0.6126309533099021,0.272475711301264,0.23715264656861257,0.8261433681211814,0.022733107504319783,0.14048823815314193,0.9946214896394429,0.6304894082148347,0.3425735211703109,0.7911653848300535,0.4850723440147249,0.6773211397353135,0.6369787006067094,0.7950636678207561,0.46874209593951244,0.361711974924374,0.14107447790267036,0.44833735332932345,0.040866417990888415,0.3676012257234743,0.8230514877611497,0.7942307886678567,0.057675458080577724,0.49613232320974465,0.6047231920281633,0.09452790291942959,0.5504851602299756,0.3417504068951296,0.5232385930971027,0.025256209692456677,0.5001164989290724,0.4717079275720495,0.10609261242183021,0.8102410239079662,0.7338973767554409,0.4794783133666216,0.20478308589513272,0.16492570200481915,0.2520035007417949,0.7163289972211925,0.8242244147400968,0.015533900852621518,0.5192436283789577,0.3982367211268778,0.5976267159907236,0.3261082834975336,0.6045726373808014,0.07629253663139612,0.03570600468373464,0.39008496635715983,0.10019674020598224,0.15901265690417488,0.3233004080618934,0.05894716609159634,0.41670675422461,0.7739117025113673,0.9459316356563062,0.27574007125763567,0.4296305627175898,0.4541532682677406,0.8169948196642997,0.13702908279662063,0.3919702212850199,0.6409764464072656,0.04424458437323597,0.8251208495935545,0.3536163630516962,0.6038641530072408,0.7285561604544375,0.22165835585677118,0.9037297573808322,0.4238704256208973,0.5562404591277594,0.3581400997933025,0.527089612528125,0.9857822881343418,0.43262979692692716,0.2223546173854598,0.07046551907633247,0.3701052136331452,0.45477460036977146,0.5112932446013929,0.9525357258711199
Macedonia,0.305065312417508,0.1447555573162579,0.19892758824370504,0.2346193022013442,0.966014295716593,0.6276223767369393,0.5419819723955366,0.22342515472336721,0.6093871827612879,0.1115800913383933,0.25058517660905555,0.38086721643978394,0.04697849408657029,0.7022345432072601,0.906950293646499,0.6905765148917864,0.459248787622608,0.06259363006653174,0.6471173924970436,0.9690916638799131,0.0015541975210127124,0.6061746844387438,0.23255724753453566,0.5413916809459117,0.048787410316955215,0.8413887338280392,0.5266016092940528,0.189589120543052,0.6907232632868823,0.42472157085408324,0.4188900698960545,0.44153204038374616,0.3408125946457482,0.7713716492229045,0.13672142094054185,0.33350809079442445,0.753387770879108,0.6777236945063451,0.6135672967046182,0.3251665167229393,0.7259248948064108,0.14143600149155777,0.017787716095367667,0.5184984512671096,0.36154472533521187,0.8559761307408972,0.09716729541678126,0.5935393627603867,0.1884698704051695,0.724948764916597,0.3557487597555272,0.04468838609246539,0.9414850375828236,0.9269918052131594,0.2476496741615446,0.6374851999756275,0.41668767075377877,0.7430199777897417,0.7329565271259196,0.8096567377837985,0.28003263420269575,0.08796324804372457,0.28879103829228303,0.49988543240118666,0.3491182804462426,0.6687496644883313,0.28021194433407504,0.7901449078988839,0.7581572056256511,0.1865500623734383,0.09966640891546297,0.3574719912220451,0.5774131321294802,0.4561227514106746,0.06366679762504368,0.44973112362475764,0.8615247662579438,0.1738631481969254,0.8271992448415171,0.018341622847473538,0.2220874033468916,0.7250807000173392,0.2783014867761371,0.007948840438335547,0.39886934579487154,0.5952915380472258,0.9738294119052336,0.2659454017209997,0.706689693624219,0.990637829325992,0.03826585092881796,0.21358108539207665,0.4917667433413704,0.3622880538093276,0.48422218177855136,0.28581351569601454,0.28915776581524477,0.36660560575573986,0.9770712495079122,0.39977553269927735,0.9629027382086331,0.36522603539015375,0.43637314533836336,0.8257530443210644,0.8292230110472981,0.4934294107791889,0.9356025191358105,0.7634940694449948,0.7431167945079034,0.2332790726177052,0.3296774633028976,0.8121655509583047,0.01531656109774171,0.2916750955028852,0.46887216211268856,0.34364320581917107,0.36034641068250917,0.47329048672077323,0.41213045903469003,0.7904923695980364,0.5874868294597397
Madagascar,0.0036911734331120938,0.5400175607755274,0.39080722994666206,0.04077011151168897,0.9224431589620681,0.5338157672682268,0.558565993090164,0.4605420988581783,0.2055573599185997,0.4474894967312779,0.9691187894233592,0.764970433749283,0.26029938656054064,0.1378665675427816,0.22824703541509894,0.981315924864855,0.3664235753081212,0.3624741054253551,0.7680160542919954,0.914565529441305,0.2593932206091315,0.377997445776313,0.9275642245212569,0.8281087736399274,0.9278787632667728,0.5271654996141526,0.8205715779172704,0.20482835600064242,0.07527790340423612,0.9118155222342667,0.2910951043168817,0.8502904006865504,0.850217475631348,0.05953769525823083,0.7170833947600745,0.46737241337225677,0.035344784878499236,0.7310771602679819,0.0788108316762065,0.9588395249613266,0.6435006437512748,0.029305400535577508,0.7056283221285788,0.7083211955782063,0.3199439467655144,0.8373681282474265,0.7391351080337042,0.49363989950926856,0.7881891284353848,0.12550791309905263,0.020046459892138047,0.7949456607542138,0.2946791826569236,0.5965479647107657,0.9600381205159243,0.959305449893855,0.09962373625431697,0.5680511695896825,0.7230310444140419,0.4989337662340544,0.4165517400164507,0.8357139837150744,0.3253142063383171,0.537479470385856,0.6556423442381571,0.2126174039958727,0.5942632424415356,0.1813274184088035,0.025125346173078933,0.23054126903251115,0.16879163315090995,0.7408223565775561,0.5343601150214458,0.8071451242078972,0.5302566629473451,0.14564751770535966,0.17942838861110622,0.9036201497916582,0.07829315840375783,0.8372223891025812,0.027469978986533028,0.17325331058609317,0.8166281664867056,0.8945332167985832,0.1210808647136179,0.7148837840332324,0.04020245709713077,0.13185051600443842,0.5813250366243903,0.25612942352566537,0.6145092480873875,0.9616552404549286,0.29398509225074054,0.7883642169673649,0.4735473153743037,0.008776738228083447,0.16301104025393565,0.03967836094007404,0.642204795631865,0.545475451123425,0.3641721009382485,0.8083312870685188,0.38187117945506854,0.5506994572507717,0.8717132946567236,0.2710379252966033,0.5862064830493146,0.6041197551373063,0.0006389793443333236,0.31689205112257657,0.6109848003154791,0.7447874868253044,0.11259464737720226,0.5454438137900351,0.22446046976476275,0.2788064821047219,0.05401967626245585,0.1352355717539322,0.5163677031437836,0.0995261264780628,0.9309601135648244
Malaysia,0.25028298732084087,0.49844004549741405,0.8325890633857679,0.6435771032971349,0.682287243029674,0.05425204051399868,0.39498387546639935,0.2708690428859485,0.8551992056027489,0.4222224633228193,0.2945391349039085,0.38376013645256,0.947709632731251,0.9015560246177291,0.4911949138919447,0.3774075537617294,0.7251728436102198,0.0679950285150499,0.93273819644634,0.20509919352354544,0.32873720753095526,0.11267529170450996,0.7903182705571502,0.9417077500080705,0.12459026135685092,0.18789265174449377,0.8690376969012331,0.7360155932926812,0.4205686462232421,0.8534822894849461,0.488466811044292,0.39865459963061556,0.4823357182636353,0.7606893517233217,0.6976391009368825,0.47327802531850016,0.4561978990085406,0.907929923041045,0.8556854417613299,0.44029469135881083,0.07334522083508932,0.7677435500132855,0.9955618570719226,0.36588694574944103,0.36515839237749304,0.019278931273131628,0.27893216690662015,0.3825279066395493,0.3187690864796324,0.7752439051737356,0.3280988992438253,0.49689788308642147,0.7753908032314707,0.9694493767715978,0.23425554220060563,0.5855210269771665,0.5390402137311718,0.8685787636549827,0.480603462605106,0.8000909678003741,0.39632399160999665,0.03978198931096477,0.9541140246912321,0.6682483976191033,0.8617926895572601,0.8726726399505985,0.6742712203400633,0.6797467734527729,0.3968824835053453,0.5073686574887274,0.09793190445596178,0.1219374262629992,0.4597843107973153,0.950420393127907,0.9454693840433946,0.5163042583745314,0.8498113224389859,0.49143964569320875,0.9137383554602748,0.22898158503702026,0.348008931637238,0.8772009312074884,0.0884048931278909,0.30424465957778113,0.03711650433468605,0.37158877633530274,0.6337717800294506,0.2850837326250183,0.5770806988947526,0.511385441317774,0.9085693816203103,0.4993624446723971,0.31272368935566475,0.2315206437619889,0.010471451423258449,0.743055628030945,0.8570025110231685,0.5936379982979704,0.4845571124038678,0.8403032629379116,0.8393784720080812,0.9462485931583252,0.21502761611501553,0.7792472086191982,0.8283117056435453,0.2563290698916051,0.5136997433927558,0.9790551943343097,0.3125288030378418,0.18532723377849658,0.7658083621996016,0.42336441404187497,0.04846693388298551,0.9199978040837126,0.08415794461159698,0.13634450927286967,0.6069690699079056,0.3622402549210364,0.8272792651955061,0.1153424942408664,0.7784515680359516
Mali,0.14283630875452202,0.6753945781754596,0.729006136908587,0.675544074180922,0.07842902686077602,0.7699758552982486,0.03027285051584583,0.14909118650666853,0.24266278320911017,0.7080569549204865,0.40704774986826775,0.33980459724175927,0.11016702534880674,0.15518518423907135,0.5735831837968391,0.2668433283470367,0.8849646318305718,0.1309683794899037,0.5203755687520728,0.9202965384368735,0.502175833451112,0.30544845803185616,0.6184729688331685,0.6288455240222913,0.41044728469582126,0.9019722281313342,0.21806337144799182,0.12171635927172486,0.5191337244344723,0.7144970029954508,0.6763467570500779,0.849025220318389,0.929617588327256,0.9011982753593849,0.5768313279051454,0.35048048068033033,0.0637295249712142,0.7168661216645397,0.12085645845115611,0.8734465326442032,0.10149594721616118,0.572658069122732,0.21283100549901712,0.8459543731047765,0.18762958645661731,0.8711454042115482,0.39908951969257866,0.6529018262462798,0.041194977359418794,0.3689157809111596,0.4391201553743811,0.24673147667272644,0.6466925263405899,0.39262799892784594,0.5607705064888968,0.511896040268389,0.7108908111233107,0.802261334118702,0.6096353157410647,0.04385312684192977,0.5978239732643602,0.9608228448487913,0.36536567590231916,0.6456862339109362,0.2735550886927054,0.5314623308892278,0.9689442412762237,0.6547893657949285,0.46047346162162694,0.6605592725962064,0.750010914029276,0.14660837571730678,0.5163525110716786,0.7737938579599696,0.1098566867066697,0.9260299790395787,0.31169041265687103,0.45031867925551694,0.47983504999387694,0.16696054024085016,0.5046768537793048,0.7329019962700332,0.61685881118389,0.10751282620178104,0.4536891255280301,0.006962188390858048,0.7462663841516507,0.4970439495755655,0.20263555279808898,0.6764165557841222,0.4711655348390875,0.5384122604827569,0.22205899935664453,0.41358726327421,0.5393864112873108,0.8920336852202239,0.27798255138466066,0.43694655843601626,0.5670745554276891,0.9012971768181919,0.7539795338049247,0.12061867442511576,0.45968081592497956,0.8436204862423393,0.6078475711634151,0.3333265656844516,0.9170030886826752,0.9782209369304296,0.3258703885169467,0.6497957738502188,0.5914970005786697,0.6536155395647787,0.8452069263947607,0.6692692512584717,0.6177813503058753,0.8641834485564692,0.8575185135173118,0.3138725936540919,0.3901859088610904,0.9089331182034444,0.3756060772423788
Mauritania,0.31465523423002517,0.7043181928051646,0.20157045110449479,0.7849874542552682,0.30718282910407324,0.9836441573706192,0.9122089740685461,0.9652877875582804,0.8815424879151931,0.16167912878679025,0.9116706632099133,0.4978442572248505,0.2780902508771239,0.9603765834032552,0.10844188393831056,0.15722601212981546,0.8118897871868861,0.9862641252552996,0.14409492668283796,0.5151770074585136,0.4837546641694501,0.31157436529948346,0.7266982172879769,0.9971304254174705,0.9321094740851847,0.6887553822412554,0.12511474559566116,0.17998608241924374,0.486175565246586,0.7882704416039246,0.4955078648209097,0.35788583297557586,0.5243876187038542,0.8819863818627947,0.8886922770907566,0.8479365158971157,0.0915381146100297,0.27841227447875894,0.591582054610379,0.5843505828727362,0.45019693638221403,0.216455655281237,0.4883055067431685,0.9557256381478743,0.04680564929829645,0.05062234352094952,0.8319059129843139,0.39620493293954995,0.8020725059056988,0.36068058742719,0.3795568238847731,0.2177076503898473,0.3771034516831624,0.11973189853745025,0.13719603242178324,0.2589498048900951,0.9340551482571815,0.13160108244309887,0.9142969951875748,0.387271787650753,0.7535580571921507,0.7307546801833241,0.39370474190977356,0.9173115057302044,0.9296532482457758,0.29632384416710444,0.7953494354574838,0.35461612350634586,0.9935610996902816,0.16811949299496898,0.08216290659956815,0.5647440072705304,0.1302942487115606,0.7163137944418223,0.07972475885249419,0.5458154655063963,0.3370174602872221,0.11857736147056208,0.6856179306683888,0.5174715696104865,0.5599517021634016,0.998141496080009,0.40681796130401615,0.7035472195243392,0.495297879879922,0.0934357998562313,0.04410969442453805,0.0959079312668557,0.04350864736300919,0.7037522235428552,0.22444375089819968,0.2029760454865528,0.2483523387103399,0.005757070918286256,0.769663018412299,0.9062137592811594,0.2717713514474208,0.5131214129766349,0.9331851822303865,0.48500613296078243,0.30414923902007385,0.34311091649395764,0.6959036335844548,0.13191986449975013,0.7924825805026409,0.0007411228584920382,0.8388105111083722,0.552194720348031,0.6545606755176162,0.6189649896653636,0.36456133300447335,0.0490238890031387,0.927165219511101,0.2661581831894997,0.7354968152674487,0.9795832979878969,0.10379324395102041,0.8617898710628753,0.186744683422431,0.6367578905055323,0.9298625896143146
Mexico,0.6565116115281779,0.762865906638648,0.9704735990020876,0.030911308723177378,0.7650677605531176,0.44085742007037176,0.02924673136457212,0.009352587311357019,0.8038983885458463,0.035981628870877524,0.22280151460246256,0.6475722799337736,0.2765593614094709,0.8445661369188543,0.9818117729495632,0.33458633350670275,0.7366545037527341,0.9786869618683045,0.8009036150157612,0.5649006470859653,0.5051384355634234,0.4778901573141986,0.8294447905038463,0.05341133245068397,0.08063989609615174,0.8137370022315552,0.30492373503231873,0.6779330659254176,0.059015163684876026,0.2038803238031579,0.24170945669311872,0.8987637654520052,0.39448639435343646,0.12289688652552944,0.8939512064107693,0.13919302905087727,0.5927843571502124,0.09588049683685096,0.5320445024201752,0.13501902896776719,0.4302196487263966,0.17698565439360792,0.34380094971513864,0.6809621999132947,0.22598176305286632,0.1731288421723879,0.5908719099806706,0.4100714956648167,0.25567767154564935,0.6046568382112781,0.5823461259509407,0.9312375802469658,0.30834143255893465,0.09757202296091294,0.7155377113594611,0.1492248128484317,0.9415388349825279,0.9235859500035128,0.8820588491245901,0.21892201247119847,0.34409088558978596,0.8551524864516358,0.22498441911314104,0.8542723976578456,0.4428949403165223,0.027323042538485498,0.6340793957200946,0.7312119440416702,0.6312181998562245,0.908171789510285,0.8920436566452922,0.13251015098913987,0.06827359566018132,0.2195082765401153,0.1260954814187828,0.6887748421243899,0.09577189520058893,0.5506863002513888,0.7049394631889275,0.29878548511015524,0.6718997059333419,0.7640899883959751,0.6839239371208972,0.7171293291046439,0.29749884837104346,0.8744833623054797,0.005701565786561336,0.7374905424428474,0.9907669509616658,0.5984827951732115,0.8047271441787044,0.5960845945168962,0.5416941612909546,0.2828078024505797,0.5573604404633201,0.3736488975563652,0.15262413854705914,0.9391616157605533,0.17989623265263244,0.16926472232909007,0.6485220743685189,0.9264216001773955,0.635441196837979,0.8805699954279023,0.4315300539062651,0.9847628704872637,0.525721619586428,0.4780786943504667,0.8662886270677487,0.42553429246936403,0.5443941164654166,0.15709482956121323,0.5651280137422909,0.5567942155039286,0.6271525180885512,0.17984696975728032,0.4174517934095672,0.10180325355076913,0.050671507389973836,0.7193783639515783,0.3650938095933973
Mongolia,0.6364359666909909,0.5688659950418693,0.5921420976716515,0.1091279276032856,0.969039725981397,0.44561682003032277,0.08160822978283866,0.8989083262399457,0.23194163607293483,0.482791195746625,0.9834766114024721,0.3437548516176674,0.09759304686206238,0.31306451828927306,0.8159964552868356,0.410306671117055,0.2918715830780476,0.906339858271111,0.8413530144655882,0.9555955839114895,0.4598128844033498,0.2987096397255705,0.6764472944207984,0.6245787367188391,0.335877803223366,0.4047412785826451,0.4051495004341783,0.07921423866155486,0.9022237786873615,0.5329835463966657,0.9773639973327447,0.7129259898554259,0.1740675762560181,0.9889167257393885,0.27355829376446184,0.8906453013199214,0.52244040383003,0.6763007828228343,0.12368437111446973,0.06410646434163347,0.5310417273681067,0.357416845995582,0.8756210974875286,0.7783143561234376,0.8945954205117214,0.7399637053867782,0.8630437955242334,0.0002918924175028259,0.5571089429549029,0.2636846796883303,0.22446241570685777,0.4406095226338107,0.8504946351722783,0.39869752658036683,0.34634641122421905,0.8421237589207884,0.453385240378688,0.1896863578496436,0.46567153724680654,0.6485337631734297,0.05830612531808832,0.03337068734397719,0.0849943575829406,0.001394690362521378,0.028825743676879845,0.6608722428707902,0.5562571251800726,0.458613268758437,0.9490717524877994,0.9160319228695152,0.6504724367291276,0.7708165781933873,0.01613836708761407,0.3626933581462102,0.3681605931415858,0.8195456220495847,0.5560440369714108,0.7985027122642347,0.8055375502676666,0.5158369980210608,0.6951094509540757,0.391103568608276,0.8655949600359003,0.45277426829972833,0.027757733113693672,0.2417172509360106,0.8463300256694843,0.6976091594531505,0.8435330862152296,0.3650044396470652,0.11919660513498131,0.5470021559654479,0.3755819811583586,0.43107849289803446,0.6927026114918619,0.09431637580181573,0.5373027797433885,0.6393033788522127,0.750717297928974,0.29921279910388443,0.7954993970079748,0.24231935697805074,0.0060804280967154956,0.6721291441965707,0.7489079373232095,0.902418080564071,0.04685506556396668,0.7190109686420393,0.9797509640519386,0.24523639532327834,0.18375682534079096,0.9366972393018284,0.2745281513188953,0.5284165127435492,0.6244367722982672,0.2402091309733706,0.18063575352427863,0.04343407893434181,0.9930106022517792,0.5703741981609487,0.809583472091305
Montenegro,0.8093373300675619,0.15012243158667338,0.8686677481639212,0.4331791743762533,0.27780284690315604,0.0397727634324202,0.4721666933493718,0.3034379088844624,0.6328924687054024,0.44240244826587205,0.3856692525146075,0.15800061616800032,0.3255164346918148,0.22850975116563166,0.42518540249943115,0.8909404045304906,0.2084156189808749,0.006856542694964718,0.47790160077317034,0.3581724172912558,0.7524755143830786,0.4671364132358917,0.6076915843780352,0.36162081624585696,0.7313044229174805,0.4152602037858566,0.3401209048186148,0.6678783488510663,0.12499356773703374,0.8831484691580745,0.6181654316124539,0.33249379219712505,0.2936943376095915,0.8592264778886238,0.22982066857892425,0.20297387934237998,0.10864700486149914,0.8434150001248791,0.07477092380739536,0.1388101021067567,0.15641835305811602,0.0007918942431183185,0.19534713125111525,0.11488375888542846,0.20159668793198515,0.07607596270829742,0.17710481140666245,0.06843562582779239,0.48352723167996436,0.9602162796482683,0.5316521846040386,0.9980646172199792,0.3058749547097587,0.17228327106100516,0.06345035671154509,0.07082116243856607,0.20515037370849354,0.43543102770933684,0.43299490948773967,0.7086157757683411,0.15917102712275222,0.4795636879466171,0.41550715932330506,0.4312904646755156,0.6000419958620458,0.09799913062827692,0.1967772582462346,0.28200624140298747,0.31530981634710253,0.2875415012525233,0.31090638520131597,0.7128928703317544,0.8480565695554468,0.07650323415172655,0.9591614656865844,0.3270259425375138,0.37685006345274785,0.08236127806532711,0.10433964543556651,0.9151984228131892,0.2554836076776421,0.12859976025699127,0.2563529887395387,0.40363125103777187,0.8711715517098961,0.001423955276125044,0.2636888199446351,0.17809058547726386,0.9262289021751279,0.021519004928134855,0.6946669274452173,0.1703514099335317,0.2105677861319264,0.2416994673926104,0.2897774401995219,0.279753486064249,0.38649658036340406,0.7132357405237671,0.5407569274135613,0.5061310599181112,0.9307812408681843,0.7656600525410369,0.20458710160023919,0.2003479864515738,0.046366007707666745,0.021111320936052724,0.045802687739714076,0.6460097616808158,0.1790114809263229,0.8568643862884123,0.4567437183460704,0.6708208282054242,0.9343451277558161,0.1930928990855716,0.39929451572145125,0.3562517624166416,0.21067917783555434,0.22279490572935445,0.4770184562169122,0.17402964306768243,0.8279023686501791
Morocco,0.9509676687875852,0.8320908726539522,0.7718019654045933,0.11015950390164952,0.6961307941289336,0.7698214754393412,0.9338019822224399,0.32406380720891625,0.8383829382001831,0.7040590889951676,0.4296449044087014,0.7261849567613764,0.36427632616540784,0.7049095169092328,0.47193616351999723,0.22550298240679545,0.3002801711496519,0.009099941192800776,0.1237907104474818,0.008271051638245819,0.1526969462407206,0.8375388380249378,0.22171591541105473,0.952608986853353,0.3083909952672075,0.21644975684279566,0.037229772202732825,0.05918304442299749,0.5172241950121115,0.13289039304694417,0.8948773725957071,0.45645539889531006,0.49483308579248897,0.5737933886102021,0.44313975488653257,0.4064652197300239,0.03545038639704068,0.5696584715254925,0.09732713423738337,0.04950415490826965,0.28917055193608077,0.5922913250724222,0.9810094520853775,0.65867207012829,0.2011525781095418,0.3659249020374531,0.5958204306032739,0.6916747450570925,0.6097492315436847,0.1794490960324392,0.2874657267204721,0.5763227215587611,0.4311061207393595,0.12025064713394062,0.06874141834399161,0.16425784700801738,0.05147609438152323,0.07390114560256644,0.2516264681438797,0.20763749860231384,0.2031036166989436,0.3583274515141397,0.8917638735744677,0.9286714074152008,0.25177621814919093,0.36714925052479885,0.006773171491915586,0.23223658063598118,0.7717508127274803,0.06086908569674698,0.3558122577819738,0.8434493882434578,0.9365611880907144,0.7915951586033213,0.36057405917484786,0.2651116349823308,0.7030337927669404,0.925723724410786,0.8955482890372684,0.22601033847293994,0.1793807426293189,0.8461765814392809,0.20269279077721292,0.32287669339943703,0.9421952483808862,0.4059092262811954,0.4512337043751573,0.5460016428249532,0.4059736533077506,0.908221962223609,0.10184638077956376,0.8364682379396224,0.5477057000709927,0.9782626301421536,0.9631392860717991,0.9567459259769286,0.029508148421458213,0.21226543893700855,0.22163872469199986,0.5008211944747936,0.20855720496794183,0.6146577600641914,0.033428898609939695,0.38734605317931003,0.2561893479178087,0.1634353150217227,0.4766674534007804,0.5058579356695629,0.18820532431615922,0.14449324860265522,0.607369297192399,0.5555239072170467,0.18163188535836394,0.9518764505124878,0.20329508591526546,0.07984502954540096,0.42579786515003104,0.4142630240238465,0.2374325696478834,0.5651299119264587,0.5232300437564416
Mozambique,0.9643516895374368,0.9982065085047203,0.22308334076215897,0.05390401197806327,0.7881461344521781,0.9526932361708608,0.6594389121399821,0.48973116936412964,0.949006685458906,0.46246566076895934,0.8059775738636384,0.28193699446957454,0.18904730125125002,0.6238323221852407,0.573656808687008,0.1349854728963471,0.2691569563916222,0.2759702798247835,0.46351097790101903,0.30917914635334554,0.09003838310131584,0.9896325971385339,0.6697081302831641,0.14282592406245442,0.7902653688485607,0.802153868250791,0.5400041289302969,0.14046848154558556,0.0349439967112104,0.11404247178185445,0.5387299550687239,0.4534682989796752,0.38232430946395624,0.29384629483449476,0.8686667023606054,0.6129450825150957,0.2769282848958098,0.17504872308662145,0.0013824723819726437,0.4692848708743427,0.09217320312218935,0.7620421697007067,0.40692172786664726,0.5677336742379926,0.3633932621750624,0.6541809131265427,0.10871754930981437,0.5414777610617983,0.4725326371321641,0.6784756030453044,0.8670200554998088,0.6506139952891936,0.28529444535069415,0.743328687317782,0.8185419584487406,0.7352697144217536,0.590047112438061,0.3370424064481482,0.7313707238968662,0.09273715837521501,0.25213667838508014,0.3223296126494901,0.37474647064354005,0.7534335640337088,0.43017768938233447,0.8216897597930031,0.6233425543271427,0.27999396784232344,0.6397818402228859,0.44993653458920746,0.8892224392137935,0.5200387161928592,0.8802173567860359,0.39128546743388826,0.9671968921147526,0.8509499781651909,0.15464311326499103,0.2514349235404504,0.164704385661683,0.04085866673931904,0.05454651713560954,0.8141325487279009,0.22192891447639673,0.916552947090351,0.9737948147806936,0.4889079114829946,0.9012721605763909,0.03154285379633526,0.25543420937871864,0.1485856579414263,0.9839370269751188,0.5973676799847173,0.401568266485822,0.1515777537076265,0.6115740787220382,0.8766943998764499,0.8851141907293649,0.04273005426335019,0.5078472830096133,0.6018257847544788,0.17938024836545774,0.3476943899072281,0.8311469211601809,0.15719563735753916,0.84487472162647,0.6420625026716912,0.9922071076565543,0.7208046016081618,0.9314784370111783,0.3158399185712426,0.3738876067002127,0.15742462248615463,0.0740813708171042,0.494921538777765,0.4034550630685254,0.6685424719523493,0.8481759133176485,0.10775580424489706,0.14685207442685688,0.11888130944130415,0.5571977156529815
