accession	id	country_code	serotype	genotype	year	Country ISO3	Continent	Country	Sub-region	Region	Int-region	Is Developed	Location
FJ850061.1	DENV2_FJ850061_AsianAmerican_NI_2000	NI	DENV2	AsianAmerican	2000.0	NIC	Americas	Nicaragua	Latin America and the Caribbean	Americas	Central America	Developing	Central America
GQ398286.1	DENV2_GQ398286_AsianAmerican_PR_1994	PR	DENV2	AsianAmerican	1994.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
GU131947.1	DENV2_GU131947_AsianAmerican_CO_2007	CO	DENV2	AsianAmerican	2007.0	COL	Americas	Colombia	Latin America and the Caribbean	Americas	South America	Developing	South America
JX286525.1	DENV2_JX286525_AsianAmerican_BR_2010	BR	DENV2	AsianAmerican	2010.0	BRA	Americas	Brazil	Latin America and the Caribbean	Americas	South America	Developing	South America
GQ868600.1	DENV2_GQ868600_American_PR_1969	PR	DENV2	American	1969.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
EU482656.1	DENV2_EU482656_Asian_I_VN_2006	VN	DENV2	AsianI	2006.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU920835.1	DENV2_EU920835_AsianAmerican_GF_2002	GF	DENV2	AsianAmerican	2002.0	GUF	Americas	French Guiana	Latin America and the Caribbean	Americas	South America	Developing	South America
FJ639828.1	DENV2_FJ639828_Asian_I_TH_2001	TH	DENV2	AsianI	2001.0	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ898439.1	DENV2_FJ898439_AsianAmerican_MX_2008	MX	DENV2	AsianAmerican	2008.0	MEX	Americas	Mexico	Latin America and the Caribbean	Americas	Central America	Developing	Central America
EU482545.1	DENV2_EU482545_AsianAmerican_PR_1998	PR	DENV2	AsianAmerican	1998.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
FJ639828.2	DENV2_FJ639828_Asian_I_TH_2001	TH	DENV2	AsianI	2001.0	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FM210241.1	DENV2_FM210241_AsianAmerican_VN_2004	VN	DENV2	AsianAmerican	2004.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ898454.1	DENV2_FJ898454_Cosmopolitan_IN_2006	IN	DENV2	Cosmopolitan	2006.0	IND	Asia	India	Southern Asia	Asia	Southern Asia	Developing	Southern Asia
FJ024452.1	DENV2_FJ024452_Asian_I_VN_2007	VN	DENV2	AsianI	2007.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU482658.1	DENV2_EU482658_Asian_I_VN_2006	VN	DENV2	AsianI	2006.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
GQ868620.1	DENV2_GQ868620_Asian_I_KH_2003	KH	DENV2	AsianI	2003.0	KHM	Asia	Cambodia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
AF169679.1	DENV2_AF169679_Asian_I_TH_1993	TH	DENV2	AsianI	1993.0	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
GQ868558.1	DENV2_GQ868558_AsianAmerican_CO_2007	CO	DENV2	AsianAmerican	2007.0	COL	Americas	Colombia	Latin America and the Caribbean	Americas	South America	Developing	South America
FJ850066.1	DENV2_FJ850066_AsianAmerican_NI_2000	NI	DENV2	AsianAmerican	2000.0	NIC	Americas	Nicaragua	Latin America and the Caribbean	Americas	Central America	Developing	Central America
HQ332186.1	DENV2_HQ332186_AsianAmerican_VE_2007	VE	DENV2	AsianAmerican	2007.0	VEN	Americas	Venezuela (Bolivarian Republic of)	Latin America and the Caribbean	Americas	South America	Developing	South America
GQ199898.2	DENV2_GQ199898_AsianAmerican_NI_2001	NI	DENV2	AsianAmerican	2001.0	NIC	Americas	Nicaragua	Latin America and the Caribbean	Americas	Central America	Developing	Central America
KC294222.1	DENV2_KC294222_AsianAmerican_PE_2002	PE	DENV2	AsianAmerican	2002.0	PER	Americas	Peru	Latin America and the Caribbean	Americas	South America	Developing	South America
FM210222.1	DENV2_FM210222_AsianAmerican_VN_2004	VN	DENV2	AsianAmerican	2004.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ410217.1	DENV2_FJ410217_Asian_I_VN_2007	VN	DENV2	AsianI	2007.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU482464.1	DENV2_EU482464_Asian_I_VN_2006	VN	DENV2	AsianI	2006.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ744741.2	DENV2_FJ744741_AsianAmerican_NI_2006	NI	DENV2	AsianAmerican	2006.0	NIC	Americas	Nicaragua	Latin America and the Caribbean	Americas	Central America	Developing	Central America
EU482468.2	DENV2_EU482468_Asian_I_VN_2006	VN	DENV2	AsianI	2006.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
KF955364.2	DENV2_KF955364_AsianAmerican_PR_2006	PR	DENV2	AsianAmerican	2006.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
EU179859.1	DENV2_EU179859_Cosmopolitan_BN_2006	BN	DENV2	Cosmopolitan	2006.0	BRN	Asia	Brunei Darussalam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
JN819407.1	DENV2_JN819407_AsianAmerican_VE_2007	VE	DENV2	AsianAmerican	2007.0	VEN	Americas	Venezuela (Bolivarian Republic of)	Latin America and the Caribbean	Americas	South America	Developing	South America
FJ562098.1	DENV2_FJ562098_Asian_I_VN_2007	VN	DENV2	AsianI	2007.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
JN819407.2	DENV2_JN819407_AsianAmerican_VE_2007	VE	DENV2	AsianAmerican	2007.0	VEN	Americas	Venezuela (Bolivarian Republic of)	Latin America and the Caribbean	Americas	South America	Developing	South America
EU529706.1	DENV2_EU529706_AsianAmerican_PR_2006	PR	DENV2	AsianAmerican	2006.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
JX475906.1	DENV2_JX475906_Cosmopolitan_IN_2009	IN	DENV2	Cosmopolitan	2009.0	IND	Asia	India	Southern Asia	Asia	Southern Asia	Developing	Southern Asia
FJ410223.1	DENV2_FJ410223_Asian_I_VN_2007	VN	DENV2	AsianI	2007.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU482701.1	DENV2_EU482701_Asian_I_VN_2007	VN	DENV2	AsianI	2007.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ205879.1	DENV2_FJ205879_Asian_I_VN_2007	VN	DENV2	AsianI	2007.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU482545.2	DENV2_EU482545_AsianAmerican_PR_1998	PR	DENV2	AsianAmerican	1998.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
KF955364.3	DENV2_KF955364_AsianAmerican_PR_2006	PR	DENV2	AsianAmerican	2006.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
AF100466.1	DENV2_AF100466_AsianAmerican_VE_1990	VE	DENV2	AsianAmerican	1990.0	VEN	Americas	Venezuela (Bolivarian Republic of)	Latin America and the Caribbean	Americas	South America	Developing	South America
FM210234.1	DENV2_FM210234_AsianAmerican_VN_2004	VN	DENV2	AsianAmerican	2004.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ850066.2	DENV2_FJ850066_AsianAmerican_NI_2000	NI	DENV2	AsianAmerican	2000.0	NIC	Americas	Nicaragua	Latin America and the Caribbean	Americas	Central America	Developing	Central America
AB189123.1	DENV2_AB189123_Cosmopolitan_ID_1998	ID	DENV2	Cosmopolitan	1998.0	IDN	Asia	Indonesia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
AF100466.2	DENV2_AF100466_AsianAmerican_VE_1990	VE	DENV2	AsianAmerican	1990.0	VEN	Americas	Venezuela (Bolivarian Republic of)	Latin America and the Caribbean	Americas	South America	Developing	South America
FJ906956.1	DENV2_FJ906956_AsianAmerican_NI_2005	NI	DENV2	AsianAmerican	2005.0	NIC	Americas	Nicaragua	Latin America and the Caribbean	Americas	Central America	Developing	Central America
JX669478.1	DENV2_JX669478_AsianAmerican_BR_2010	BR	DENV2	AsianAmerican	2010.0	BRA	Americas	Brazil	Latin America and the Caribbean	Americas	South America	Developing	South America
FJ639702.1	DENV2_FJ639702_AsianAmerican_KH_2003	KH	DENV2	AsianAmerican	2003.0	KHM	Asia	Cambodia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FM210208.1	DENV2_FM210208_AsianAmerican_VN_2003	VN	DENV2	AsianAmerican	2003.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
GQ398269.1	DENV2_GQ398269_AsianAmerican_PR_1994	PR	DENV2	AsianAmerican	1994.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
FJ639706.3	DENV2_FJ639706_Asian_I_KH_2004	KH	DENV2	AsianI	2004.0	KHM	Asia	Cambodia	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FM210208.2	DENV2_FM210208_AsianAmerican_VN_2003	VN	DENV2	AsianAmerican	2003.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
JQ922553.2	DENV2_JQ922553_American_IN_1980	IN	DENV2	American	1980.0	IND	Asia	India	Southern Asia	Asia	Southern Asia	Developing	Southern Asia
EU569719.1	DENV2_EU569719_AsianAmerican_PR_1997	PR	DENV2	AsianAmerican	1997.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
GQ398308.2	DENV2_GQ398308_AsianAmerican_PR_1994	PR	DENV2	AsianAmerican	1994.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
KJ189308.1	DENV2_KJ189308_AsianAmerican_MX_2009	MX	DENV2	AsianAmerican	2009.0	MEX	Americas	Mexico	Latin America and the Caribbean	Americas	Central America	Developing	Central America
FJ850088.1	DENV2_FJ850088_AsianAmerican_BR_2006	BR	DENV2	AsianAmerican	2006.0	BRA	Americas	Brazil	Latin America and the Caribbean	Americas	South America	Developing	South America
AF100460.2	DENV2_AF100460_Asian_I_TH_1994	TH	DENV2	AsianI	1994.0	THA	Asia	Thailand	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
KF041233.2	DENV2_KF041233_Cosmopolitan_PK_2011	PK	DENV2	Cosmopolitan	2011.0	PAK	Asia	Pakistan	Southern Asia	Asia	Southern Asia	Developing	Southern Asia
FJ410215.1	DENV2_FJ410215_Asian_I_VN_2008	VN	DENV2	AsianI	2008.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
EU482721.1	DENV2_EU482721_AsianAmerican_PR_2006	PR	DENV2	AsianAmerican	2006.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
KC294211.1	DENV2_KC294211_AsianAmerican_PE_2011	PE	DENV2	AsianAmerican	2011.0	PER	Americas	Peru	Latin America and the Caribbean	Americas	South America	Developing	South America
GQ398308.3	DENV2_GQ398308_AsianAmerican_PR_1994	PR	DENV2	AsianAmerican	1994.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
EU482721.2	DENV2_EU482721_AsianAmerican_PR_2006	PR	DENV2	AsianAmerican	2006.0	PRI	Americas	Puerto Rico	Latin America and the Caribbean	Americas	Caribbean	Developing	Caribbean
EU482776.2	DENV2_EU482776_Asian_I_VN_2005	VN	DENV2	AsianI	2005.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
FJ390387.1	DENV2_FJ390387_Asian_I_VN_2007	VN	DENV2	AsianI	2007.0	VNM	Asia	Viet Nam	South-eastern Asia	Asia	South-eastern Asia	Developing	South-eastern Asia
